split,sample_id,content_steps,truncated,text_candidate_steps,audio_candidate_steps,vision_candidate_steps
valid,E8MuzHUhUHk$_$9,25,False,25,25,25
valid,EEjCkc82oyk$_$7,22,False,22,22,22
valid,EEjCkc82oyk$_$9,21,False,21,21,15
valid,EQxkXiWAm08$_$8,13,False,13,13,13
valid,ET1cU5_A2YM$_$1,24,False,24,24,24
valid,ET1cU5_A2YM$_$3,13,False,13,13,13
valid,ET1cU5_A2YM$_$6,20,False,20,20,20
valid,EmmuWoCUgXs$_$22,15,False,15,15,15
valid,EmmuWoCUgXs$_$7,34,False,34,34,34
valid,Es9MkKsMsjU$_$10,19,False,19,19,19
valid,Es9MkKsMsjU$_$12,36,False,36,36,36
valid,Es9MkKsMsjU$_$2,43,False,43,43,43
valid,Es9MkKsMsjU$_$7,36,False,36,36,36
valid,Ezn3p5FWF_U$_$4,45,False,45,45,35
valid,F1U26PLiXjM$_$1,21,False,21,21,21
valid,F6JV-K840EY$_$2,20,False,20,20,20
valid,FB_b1dm0SRY$_$10,26,False,26,26,26
valid,FB_b1dm0SRY$_$0,26,False,26,26,26
valid,FB_b1dm0SRY$_$6,13,False,13,13,13
valid,FB_b1dm0SRY$_$9,28,False,28,28,28
valid,FB_b1dm0SRY$_$8,20,False,20,20,20
valid,FxxJB8hBpyQ$_$1,21,False,21,21,21
valid,Fy0Uid9afM8$_$0,18,False,18,18,18
valid,Fy0Uid9afM8$_$3,19,False,19,19,19
valid,Fy0Uid9afM8$_$5,21,False,21,21,0
valid,Fy0Uid9afM8$_$4,9,False,9,9,9
valid,H1DpVwktfDQ$_$0,13,False,13,13,0
valid,HGicRLwgtkM$_$1,35,False,35,35,3
valid,HGicRLwgtkM$_$3,26,False,26,26,26
valid,HGicRLwgtkM$_$2,23,False,23,23,23
valid,HGicRLwgtkM$_$6,21,False,21,21,5
valid,HmXXW45eZL4$_$1,46,False,46,46,46
valid,HmXXW45eZL4$_$4,18,False,18,18,18
valid,IM6HW1HwHhM$_$11,25,False,25,25,25
valid,IM6HW1HwHhM$_$15,19,False,19,19,19
valid,IM6HW1HwHhM$_$17,25,False,25,25,25
valid,IUmxJNs2zaY$_$3,32,False,32,32,32
valid,IUmxJNs2zaY$_$2,19,False,19,19,19
valid,JAnRCQ9A0vI$_$1,48,True,48,48,4
valid,JAnRCQ9A0vI$_$0,10,False,10,10,10
valid,JAnRCQ9A0vI$_$3,45,False,45,45,45
valid,JAnRCQ9A0vI$_$2,48,True,48,48,48
valid,JAnRCQ9A0vI$_$5,25,False,25,25,0
valid,JAnRCQ9A0vI$_$4,14,False,14,14,14
valid,JAnRCQ9A0vI$_$8,48,True,48,48,48
valid,JOK1SSmPtFw$_$10,17,False,17,17,17
valid,JOK1SSmPtFw$_$13,18,False,18,18,18
valid,JOK1SSmPtFw$_$14,15,False,15,15,15
valid,JOK1SSmPtFw$_$16,15,False,15,15,15
valid,JOK1SSmPtFw$_$0,48,True,48,48,48
valid,JOK1SSmPtFw$_$5,26,False,26,26,26
valid,JOK1SSmPtFw$_$4,12,False,12,12,12
valid,JOK1SSmPtFw$_$8,14,False,14,14,14
valid,JPT38CA3sGI$_$1,18,False,18,18,18
valid,JPT38CA3sGI$_$0,16,False,16,16,16
valid,JPT38CA3sGI$_$5,16,False,16,16,8
valid,JVpF99zuQhA$_$0,22,False,22,22,22
valid,JVpF99zuQhA$_$2,27,False,27,27,27
valid,JVpF99zuQhA$_$4,15,False,15,15,15
valid,K0m1tO3Ybyc$_$15,14,False,14,14,14
valid,K0m1tO3Ybyc$_$8,32,False,32,32,32
valid,K8gp7ncdUl8$_$5,35,False,35,35,35
valid,KDjl2exStlI$_$10,15,False,15,15,15
valid,KDjl2exStlI$_$13,14,False,14,14,14
valid,KDjl2exStlI$_$5,16,False,16,16,16
valid,KDjl2exStlI$_$4,23,False,23,23,23
valid,KkKWFZZmmCM$_$1,28,False,28,28,28
valid,KpMCvUyQCXg$_$1,24,False,24,24,24
valid,KpMCvUyQCXg$_$3,13,False,13,13,13
valid,KpMCvUyQCXg$_$5,20,False,20,20,20
valid,L1eFHRQGFeg$_$2,42,False,42,42,42
valid,MCsvw5-7lVE$_$1,38,False,38,38,38
valid,MCsvw5-7lVE$_$2,23,False,23,23,23
valid,MCsvw5-7lVE$_$4,14,False,14,14,14
valid,MMpo2bDk-DU$_$10,18,False,18,18,18
valid,MMpo2bDk-DU$_$17,32,False,32,32,32
valid,MMpo2bDk-DU$_$16,20,False,20,20,20
valid,MMpo2bDk-DU$_$19,25,False,25,25,14
valid,MjaaudUc5-4$_$1,17,False,17,17,17
valid,MjaaudUc5-4$_$0,6,False,6,6,6
valid,MjaaudUc5-4$_$3,16,False,16,16,16
valid,MjaaudUc5-4$_$6,10,False,10,10,10
valid,MoQmPA7Q07Q$_$1,26,False,26,26,26
valid,MoQmPA7Q07Q$_$2,30,False,30,30,30
valid,N1X63d_jgmw$_$5,44,False,44,44,44
valid,N5xfBtD6rLY$_$7,9,False,9,9,0
valid,NoZsdSGnNpI$_$7,38,False,38,38,38
valid,Nrurc5sMUOE$_$5,47,False,47,47,47
valid,Nrurc5sMUOE$_$7,15,False,15,15,15
valid,Nrurc5sMUOE$_$8,37,False,37,37,37
valid,NzvNW7vP-Co$_$5,47,False,47,47,47
valid,NzvNW7vP-Co$_$4,16,False,16,16,16
valid,NzvNW7vP-Co$_$7,38,False,38,38,38
valid,OLP0nCKwU6k$_$6,47,False,47,47,47
valid,OrYBtyO0aPI$_$1,17,False,17,17,5
valid,OrYBtyO0aPI$_$4,6,False,6,6,6
valid,PboaYD5hlG8$_$10,18,False,18,18,18
valid,PboaYD5hlG8$_$3,17,False,17,17,17
valid,PboaYD5hlG8$_$2,16,False,16,16,16
valid,PboaYD5hlG8$_$7,35,False,35,35,35
valid,PboaYD5hlG8$_$9,32,False,32,32,32
valid,PboaYD5hlG8$_$8,33,False,33,33,33
valid,Pt-D0LUHDSc$_$2,25,False,25,25,12
valid,PwapK9d8IGk$_$4,45,False,45,45,45
valid,PyQrAYl1bFs$_$0,9,False,9,9,9
valid,PyQrAYl1bFs$_$3,14,False,14,14,14
valid,PyQrAYl1bFs$_$4,19,False,19,19,19
valid,Q4WzApjaCNI$_$0,13,False,13,13,0
valid,Q7S0tX4FUNA$_$4,18,False,18,18,18
valid,Q7S0tX4FUNA$_$7,10,False,10,10,0
valid,Q7S0tX4FUNA$_$8,15,False,15,15,15
valid,Qa6Yz62V-Yc$_$0,32,False,32,32,32
valid,QjcQx8_PQfw$_$10,24,False,24,24,24
valid,QjcQx8_PQfw$_$7,22,False,22,22,22
valid,QpchvHpGFc8$_$3,23,False,23,23,23
valid,RArhIHk4Qs4$_$13,12,False,12,12,12
valid,RArhIHk4Qs4$_$17,6,False,6,6,6
valid,RArhIHk4Qs4$_$16,20,False,20,20,20
valid,RArhIHk4Qs4$_$19,10,False,10,10,10
valid,RArhIHk4Qs4$_$1,36,False,36,36,36
valid,RArhIHk4Qs4$_$2,30,False,30,30,30
valid,RArhIHk4Qs4$_$7,14,False,14,14,14
valid,RArhIHk4Qs4$_$6,26,False,26,26,26
valid,RArhIHk4Qs4$_$8,8,False,8,8,8
valid,RArhIHk4Qs4$_$21,7,False,7,7,4
valid,ROcTx5VEn7o$_$11,35,False,35,35,35
valid,ROcTx5VEn7o$_$1,12,False,12,12,12
valid,ROcTx5VEn7o$_$5,24,False,24,24,24
valid,ROcTx5VEn7o$_$9,15,False,15,15,15
valid,RrGpzInAwCg$_$0,17,False,17,17,17
valid,RzOFxDk26p0$_$1,46,False,46,46,46
valid,RzOFxDk26p0$_$0,24,False,24,24,24
valid,SHa756SwGJQ$_$0,16,False,16,16,1
valid,SHa756SwGJQ$_$2,30,False,30,30,30
valid,SHa756SwGJQ$_$4,15,False,15,15,15
valid,SHa756SwGJQ$_$7,16,False,16,16,16
valid,SHa756SwGJQ$_$6,13,False,13,13,13
valid,TH32jop4FiI$_$15,22,False,22,22,22
valid,TH32jop4FiI$_$17,29,False,29,29,29
valid,TWszOxkOV0w$_$1,38,False,38,38,38
valid,TXCXFYIc3Yo$_$16,26,False,26,26,26
valid,TXCXFYIc3Yo$_$2,20,False,20,20,20
valid,TXCXFYIc3Yo$_$7,41,False,41,41,41
valid,TXCXFYIc3Yo$_$6,21,False,21,21,21
valid,TYJzg5IJN8o$_$11,48,True,48,48,48
valid,TYJzg5IJN8o$_$10,28,False,28,28,28
valid,TYJzg5IJN8o$_$14,29,False,29,29,29
valid,TYJzg5IJN8o$_$0,30,False,30,30,30
valid,TYJzg5IJN8o$_$4,33,False,33,33,33
valid,TYJzg5IJN8o$_$7,24,False,24,24,24
valid,Uc_6d-fkZEc$_$3,15,False,15,15,15
valid,UlTJmndbGHM$_$1,16,False,16,16,13
valid,UlTJmndbGHM$_$4,19,False,19,19,0
valid,VbV9S4svrTg$_$13,8,False,8,8,8
valid,VbV9S4svrTg$_$3,15,False,15,15,15
valid,VbV9S4svrTg$_$7,8,False,8,8,8
valid,VbV9S4svrTg$_$8,13,False,13,13,13
valid,VinxKpWioTo$_$1,48,True,48,48,48
valid,VinxKpWioTo$_$0,10,False,10,10,10
valid,VinxKpWioTo$_$3,28,False,28,28,28
valid,VinxKpWioTo$_$5,20,False,20,20,20
valid,ViyQVpGW05w$_$1,17,False,17,17,17
valid,ViyQVpGW05w$_$4,13,False,13,13,13
valid,ViyQVpGW05w$_$6,25,False,25,25,25
valid,Vuay0mVKkik$_$3,26,False,26,26,26
valid,WmQF5RmbsVQ$_$6,48,True,48,48,48
valid,Wrcf2xtqbkQ$_$9,28,False,28,28,28
valid,Wrcf2xtqbkQ$_$8,18,False,18,18,18
valid,WxajvjGKz7Y$_$0,11,False,11,11,11
valid,WxajvjGKz7Y$_$3,22,False,22,22,22
valid,WxajvjGKz7Y$_$6,32,False,32,32,32
valid,XIGpuL-Kkyk$_$12,28,False,28,28,11
valid,XIGpuL-Kkyk$_$0,13,False,13,13,0
valid,XIGpuL-Kkyk$_$4,21,False,21,21,21
valid,XIGpuL-Kkyk$_$7,7,False,7,7,0
valid,XaVYxIW0FDg$_$2,34,False,34,34,34
valid,XyP8bVmGX6M$_$4,18,False,18,18,18
valid,XzVapdEr_GY$_$3,33,False,33,33,33
valid,XzVapdEr_GY$_$4,37,False,37,37,37
valid,Y7h-S3cJ52o$_$0,11,False,11,11,11
valid,Y7qkyMyanjU$_$2,11,False,11,11,0
valid,Y7qkyMyanjU$_$4,13,False,13,13,0
valid,YbuG8xyUO-o$_$3,13,False,13,13,13
valid,YbuG8xyUO-o$_$2,15,False,15,15,15
valid,Z7L3V5bwzI0$_$2,27,False,27,27,27
valid,ZaoFHcbRM9g$_$3,29,False,29,29,29
valid,ZaoFHcbRM9g$_$2,9,False,9,9,9
valid,ZaoFHcbRM9g$_$5,14,False,14,14,14
valid,ZaoFHcbRM9g$_$9,6,False,6,6,6
valid,ZaoFHcbRM9g$_$8,8,False,8,8,8
valid,Zvisaa77Cng$_$1,18,False,18,18,18
valid,Zvisaa77Cng$_$5,16,False,16,16,16
valid,_7HVhnSYX1Y$_$26,16,False,16,16,16
valid,_7HVhnSYX1Y$_$12,19,False,19,19,19
valid,_7HVhnSYX1Y$_$14,10,False,10,10,10
valid,_7HVhnSYX1Y$_$19,13,False,13,13,13
valid,_7HVhnSYX1Y$_$31,13,False,13,13,13
valid,_7HVhnSYX1Y$_$3,23,False,23,23,23
valid,_BvNNdEkhZA$_$14,15,False,15,15,15
valid,_BvNNdEkhZA$_$19,32,False,32,32,32
valid,_BvNNdEkhZA$_$7,23,False,23,23,23
valid,_BvNNdEkhZA$_$6,28,False,28,28,28
valid,_BvNNdEkhZA$_$9,16,False,16,16,16
valid,_aZDaIfGfPo$_$1,45,False,45,45,45
valid,_aZDaIfGfPo$_$0,21,False,21,21,21
valid,_gr7o5ynhnw$_$13,34,False,34,34,34
valid,_gr7o5ynhnw$_$12,14,False,14,14,14
valid,_gr7o5ynhnw$_$15,48,True,48,48,48
valid,_gzYkdjNvPc$_$12,9,False,9,9,9
valid,_gzYkdjNvPc$_$17,17,False,17,17,17
valid,_gzYkdjNvPc$_$1,26,False,26,26,26
valid,_gzYkdjNvPc$_$3,16,False,16,16,16
valid,_gzYkdjNvPc$_$2,6,False,6,6,6
valid,_gzYkdjNvPc$_$5,16,False,16,16,16
valid,_gzYkdjNvPc$_$4,22,False,22,22,22
valid,_gzYkdjNvPc$_$6,18,False,18,18,18
valid,_gzYkdjNvPc$_$9,15,False,15,15,15
valid,a-WihYDk6vc$_$8,32,False,32,32,32
valid,a-WihYDk6vc$_$0,15,False,15,15,15
valid,aFhc2ddipoM$_$14,32,False,32,32,32
valid,aK5tRCXjUvU$_$0,16,False,16,16,16
valid,b-FX9NOVQOM$_$1,27,False,27,27,20
valid,b-FX9NOVQOM$_$4,30,False,30,30,18
valid,b1LEcg6z66g$_$0,24,False,24,24,24
valid,b1LEcg6z66g$_$4,30,False,30,30,30
valid,b1LEcg6z66g$_$8,24,False,24,24,24
valid,bAkUEnPoucg$_$3,33,False,33,33,33
valid,bNQkb4K5DX0$_$3,26,False,26,26,26
valid,bNQkb4K5DX0$_$7,21,False,21,21,21
valid,bWunvAd96zI$_$1,18,False,18,18,18
valid,bWunvAd96zI$_$2,33,False,33,33,33
valid,bWunvAd96zI$_$5,7,False,7,7,7
valid,bWunvAd96zI$_$4,17,False,17,17,17
valid,bj9e8w4vNxo$_$12,42,False,42,42,42
valid,bpvYdXVlgvc$_$1,10,False,10,10,10
valid,bpvYdXVlgvc$_$3,21,False,21,21,21
valid,bpvYdXVlgvc$_$4,14,False,14,14,14
valid,bpvYdXVlgvc$_$6,29,False,29,29,29
valid,c1a1y9ytHH0$_$0,27,False,27,27,23
valid,c1a1y9ytHH0$_$3,29,False,29,29,15
valid,c1a1y9ytHH0$_$7,22,False,22,22,18
valid,c5cB7AfVgcE$_$12,31,False,31,31,30
valid,c5cB7AfVgcE$_$5,37,False,37,37,37
valid,d8BR6hsvzoY$_$1,24,False,24,24,24
valid,d8BR6hsvzoY$_$0,7,False,7,7,7
valid,d8BR6hsvzoY$_$2,17,False,17,17,17
valid,d8BR6hsvzoY$_$5,10,False,10,10,10
valid,d8BR6hsvzoY$_$6,9,False,9,9,9
valid,d8BR6hsvzoY$_$9,17,False,17,17,17
valid,d8BR6hsvzoY$_$8,29,False,29,29,29
valid,dBWvtPeHpWM$_$4,5,False,5,5,5
valid,dEDbm2ubVRQ$_$0,12,False,12,12,12
valid,dEDbm2ubVRQ$_$3,33,False,33,33,33
valid,dEDbm2ubVRQ$_$8,16,False,16,16,16
valid,dt641WxonBI$_$1,10,False,10,10,10
valid,dt641WxonBI$_$3,24,False,24,24,24
valid,eOiC1kb17P4$_$0,48,True,48,48,48
valid,erNDEjQeox8$_$12,46,False,46,46,46
valid,ewBrNsyY82Q$_$4,32,False,32,32,32
valid,fWOIAxzBQFY$_$12,24,False,24,24,24
valid,fWOIAxzBQFY$_$5,16,False,16,16,16
valid,fWOIAxzBQFY$_$7,19,False,19,19,19
valid,f_ZJ7L14oYQ$_$11,40,False,40,40,40
valid,f_ZJ7L14oYQ$_$27,26,False,26,26,26
valid,f_ZJ7L14oYQ$_$21,22,False,22,22,22
valid,f_ZJ7L14oYQ$_$17,21,False,21,21,21
valid,f_ZJ7L14oYQ$_$9,29,False,29,29,29
valid,f_ZJ7L14oYQ$_$8,21,False,21,21,21
valid,ffrJ91swyq0$_$1,43,False,43,43,43
valid,g8Cl74tS3oY$_$2,33,False,33,33,33
valid,g8Cl74tS3oY$_$6,41,False,41,41,41
valid,gR4gM_WXesQ$_$10,24,False,24,24,24
valid,gR4gM_WXesQ$_$26,19,False,19,19,19
valid,gR4gM_WXesQ$_$20,38,False,38,38,38
valid,gR4gM_WXesQ$_$24,12,False,12,12,12
valid,gR4gM_WXesQ$_$18,31,False,31,31,31
valid,gR4gM_WXesQ$_$3,27,False,27,27,22
valid,gR4gM_WXesQ$_$4,20,False,20,20,20
valid,gR4gM_WXesQ$_$8,23,False,23,23,23
valid,gVqs4TzqySw$_$1,44,False,44,44,39
valid,gVqs4TzqySw$_$3,25,False,25,25,13
valid,gVqs4TzqySw$_$2,27,False,27,27,14
valid,gVqs4TzqySw$_$4,8,False,8,8,8
valid,goMtnNHQ_z4$_$1,16,False,16,16,16
valid,goMtnNHQ_z4$_$2,19,False,19,19,19
valid,goMtnNHQ_z4$_$13,21,False,21,21,21
valid,goMtnNHQ_z4$_$12,19,False,19,19,19
valid,hqzF4IDaIYE$_$0,25,False,25,25,25
valid,hqzF4IDaIYE$_$3,40,False,40,40,40
valid,hqzF4IDaIYE$_$2,29,False,29,29,29
valid,hqzF4IDaIYE$_$4,13,False,13,13,13
valid,hqzF4IDaIYE$_$6,9,False,9,9,9
valid,hvfaYsv7p8E$_$0,20,False,20,20,20
valid,iUXqlrui25c$_$10,32,False,32,32,32
valid,iUXqlrui25c$_$21,20,False,20,20,20
valid,iUXqlrui25c$_$23,25,False,25,25,25
valid,icbUzboLcDQ$_$0,21,False,21,21,21
valid,ioupaiAuRr0$_$5,29,False,29,29,29
valid,ioupaiAuRr0$_$4,40,False,40,40,40
valid,jICmfLeFymA$_$16,19,False,19,19,19
valid,jPrEKz1rAno$_$11,14,False,14,14,14
valid,jPrEKz1rAno$_$7,35,False,35,35,35
valid,jPrEKz1rAno$_$6,27,False,27,27,27
valid,k5ZOshC2LP4$_$1,31,False,31,31,31
valid,kbGhEJ4W44o$_$0,39,False,39,39,39
valid,kfsO4c0Ekes$_$7,27,False,27,27,26
valid,kvUb78Rdzdc$_$3,48,True,48,48,48
valid,lO87-4Kf0cQ$_$2,14,False,14,14,14
valid,lO87-4Kf0cQ$_$5,18,False,18,18,18
valid,lWf5hHRHIDs$_$11,13,False,13,13,13
valid,lawHYX5eB20$_$1,12,False,12,12,12
valid,lawHYX5eB20$_$2,23,False,23,23,23
valid,mHGaQ_nv9UY$_$13,48,True,48,48,48
valid,mHGaQ_nv9UY$_$14,26,False,26,26,26
valid,mHGaQ_nv9UY$_$17,29,False,29,29,29
valid,mHGaQ_nv9UY$_$22,48,True,48,48,48
valid,mHGaQ_nv9UY$_$5,33,False,33,33,33
valid,mHGaQ_nv9UY$_$4,27,False,27,27,27
valid,mLW-jn67gRE$_$20,40,False,40,40,37
valid,mLW-jn67gRE$_$17,41,False,41,41,41
valid,mLW-jn67gRE$_$1,14,False,14,14,14
valid,mLW-jn67gRE$_$3,21,False,21,21,21
valid,mLW-jn67gRE$_$5,23,False,23,23,23
valid,mLW-jn67gRE$_$6,35,False,35,35,35
valid,mLW-jn67gRE$_$9,13,False,13,13,13
valid,mjpCK2Edsv8$_$0,48,False,48,48,48
valid,nUZYqTRSGDw$_$4,25,False,25,25,25
valid,nyzIL6YAonY$_$5,14,False,14,14,14
valid,nyzIL6YAonY$_$6,37,False,37,37,37
valid,ooAF6I-fmTg$_$3,19,False,19,19,19
valid,ooAF6I-fmTg$_$5,16,False,16,16,16
valid,ooAF6I-fmTg$_$7,22,False,22,22,22
valid,pOrk7fl1AYo$_$1,22,False,22,22,22
valid,pOrk7fl1AYo$_$3,26,False,26,26,26
valid,pOrk7fl1AYo$_$2,10,False,10,10,10
valid,pOrk7fl1AYo$_$4,19,False,19,19,2
valid,q9yDL81QppI$_$1,23,False,23,23,23
valid,q9yDL81QppI$_$0,24,False,24,24,24
valid,q9yDL81QppI$_$2,25,False,25,25,25
valid,qK77ZmbqmOM$_$9,21,False,21,21,16
valid,qK77ZmbqmOM$_$0,32,False,32,32,32
valid,qY1sXq-YCHs$_$8,15,False,15,15,15
valid,qmMSumMloAs$_$1,30,False,30,30,30
valid,qmMSumMloAs$_$3,15,False,15,15,15
valid,qmMSumMloAs$_$2,41,False,41,41,41
valid,r13W4H8ZhqI$_$12,20,False,20,20,20
valid,r13W4H8ZhqI$_$1,42,False,42,42,42
valid,r13W4H8ZhqI$_$5,15,False,15,15,15
valid,r13W4H8ZhqI$_$8,27,False,27,27,27
valid,r5ijC2W9ddk$_$8,33,False,33,33,33
valid,r5ijC2W9ddk$_$0,15,False,15,15,15
valid,r9tgDqXEcuc$_$4,22,False,22,22,22
valid,rf0yDSeVEUA$_$1,48,True,48,48,48
valid,rf0yDSeVEUA$_$0,26,False,26,26,26
valid,rf0yDSeVEUA$_$3,48,True,48,48,48
valid,rojyUp4FPSg$_$26,48,True,48,48,48
valid,rojyUp4FPSg$_$20,32,False,32,32,32
valid,rojyUp4FPSg$_$21,13,False,13,13,13
valid,rojyUp4FPSg$_$23,7,False,7,7,7
valid,rojyUp4FPSg$_$5,27,False,27,27,27
valid,rojyUp4FPSg$_$7,45,False,45,45,45
valid,rojyUp4FPSg$_$9,26,False,26,26,26
valid,rojyUp4FPSg$_$10,14,False,14,14,14
valid,rojyUp4FPSg$_$12,7,False,7,7,7
valid,rojyUp4FPSg$_$16,12,False,12,12,12
valid,rojyUp4FPSg$_$18,17,False,17,17,17
valid,rojyUp4FPSg$_$37,21,False,21,21,21
valid,rojyUp4FPSg$_$36,6,False,6,6,6
valid,rojyUp4FPSg$_$34,34,False,34,34,34
valid,rojyUp4FPSg$_$32,7,False,7,7,7
valid,rwNlqh0k1j4$_$15,43,False,43,43,43
valid,rwNlqh0k1j4$_$3,17,False,17,17,17
valid,rwNlqh0k1j4$_$2,22,False,22,22,22
valid,rwNlqh0k1j4$_$7,32,False,32,32,32
valid,sC16n1k66io$_$2,32,False,32,32,32
valid,sC16n1k66io$_$16,12,False,12,12,12
valid,sPremsknoLM$_$1,6,False,6,6,0
valid,ssqiwP19JhM$_$10,39,False,39,39,39
valid,ssqiwP19JhM$_$2,22,False,22,22,22
valid,szic2IB9HB4$_$5,13,False,13,13,13
valid,tQ-CIfgj-Js$_$3,48,True,48,2,0
valid,tXQpm-nKxNA$_$5,19,False,19,19,19
valid,tXQpm-nKxNA$_$7,29,False,29,29,29
valid,uacdDoBtT1k$_$0,48,True,48,48,45
valid,uacdDoBtT1k$_$6,28,False,28,28,23
valid,unNY4zIk8MM$_$1,30,False,30,30,5
valid,unNY4zIk8MM$_$3,17,False,17,17,1
valid,unNY4zIk8MM$_$5,21,False,21,21,1
valid,unNY4zIk8MM$_$8,12,False,12,12,12
valid,uooIiW6dEyg$_$1,8,False,8,8,8
valid,uooIiW6dEyg$_$5,35,False,35,35,35
valid,v2Rr-EsJda8$_$0,10,False,10,10,3
valid,v2Rr-EsJda8$_$6,12,False,12,12,9
valid,v9gjg7TDlTA$_$0,16,False,16,16,16
valid,v9gjg7TDlTA$_$4,20,False,20,20,20
valid,vHzbn_YW76s$_$3,19,False,19,19,19
valid,vU0a4F36Ksw$_$13,31,False,31,31,31
valid,vU0a4F36Ksw$_$12,22,False,22,22,22
valid,vU0a4F36Ksw$_$17,16,False,16,16,16
valid,vU0a4F36Ksw$_$0,48,True,48,48,48
valid,vU0a4F36Ksw$_$3,6,False,6,6,6
valid,vU0a4F36Ksw$_$5,28,False,28,28,28
valid,vU0a4F36Ksw$_$7,19,False,19,19,19
valid,vU0a4F36Ksw$_$20,4,False,4,4,4
valid,vbr3EA8cJTI$_$0,19,False,19,19,19
valid,vbr3EA8cJTI$_$2,25,False,25,25,24
valid,vbr3EA8cJTI$_$7,22,False,22,22,22
valid,vbr3EA8cJTI$_$6,28,False,28,28,28
valid,wF8980oGklk$_$24,22,False,22,22,22
valid,wF8980oGklk$_$25,10,False,10,10,10
valid,wF8980oGklk$_$1,7,False,7,7,7
valid,wF8980oGklk$_$0,18,False,18,18,5
valid,wF8980oGklk$_$3,17,False,17,17,17
valid,wF8980oGklk$_$2,5,False,5,5,5
valid,wF8980oGklk$_$6,24,False,24,24,23
valid,wF8980oGklk$_$17,23,False,23,23,13
valid,wosolsrH3sM$_$6,48,True,48,48,48
valid,x-zGBp7axao$_$3,48,True,48,48,48
valid,x2lOwQaAn4g$_$4,18,False,18,18,14
valid,xUgAP84vsg4$_$15,21,False,21,21,13
valid,xUgAP84vsg4$_$4,22,False,22,22,22
valid,xUgAP84vsg4$_$8,10,False,10,10,10
valid,xivYoEUQ5sk$_$5,45,False,45,45,45
valid,xivYoEUQ5sk$_$4,26,False,26,26,26
valid,xjsaS-LeZ14$_$20,19,False,19,19,19
valid,xjsaS-LeZ14$_$14,19,False,19,19,12
valid,xjsaS-LeZ14$_$6,48,True,48,48,48
valid,y8HXGm1-Ecw$_$7,23,False,23,23,23
valid,y9FyTEyGy5Y$_$1,13,False,13,13,13
valid,zhE_68GMJIk$_$8,23,False,23,23,23
valid,zhE_68GMJIk$_$5,29,False,29,29,29
valid,zjYEBwXGD8I$_$13,38,False,38,38,38
valid,zjYEBwXGD8I$_$15,20,False,20,20,1
valid,zjYEBwXGD8I$_$0,11,False,11,11,11
valid,zjYEBwXGD8I$_$2,13,False,13,13,13
valid,zjYEBwXGD8I$_$4,40,False,40,40,0
valid,zjYEBwXGD8I$_$9,26,False,26,26,17
valid,zk2jTlAtvSU$_$3,32,False,32,32,31
test,-AUZQgSxyPQ$_$2,48,True,48,48,48
test,-HeZS2-Prhc$_$2,17,False,17,17,17
test,-MeTTeMJBNc$_$0,26,False,26,26,26
test,-RfYyzHpjk4$_$2,29,False,29,29,29
test,-s9qJ7ATP7w$_$2,23,False,23,23,7
test,-s9qJ7ATP7w$_$5,20,False,20,20,11
test,-s9qJ7ATP7w$_$6,5,False,5,5,0
test,-yRb-Jum7EQ$_$1,48,True,48,48,48
test,0K7dCp80n9c$_$6,32,False,32,32,32
test,0YiAKqU36KE$_$1,28,False,28,28,28
test,0YiAKqU36KE$_$0,31,False,31,31,31
test,0bxhZ-LIfZY$_$4,32,False,32,32,32
test,100178$_$15,8,False,8,8,8
test,10219$_$10,18,False,18,18,18
test,10219$_$1,25,False,25,25,18
test,10219$_$5,28,False,28,28,28
test,102213$_$2,25,False,25,25,25
test,102213$_$5,9,False,9,9,9
test,102213$_$7,48,True,48,48,48
test,102389$_$5,11,False,11,11,11
test,104741$_$0,18,False,18,18,18
test,104741$_$5,25,False,25,25,25
test,107585$_$12,48,True,48,48,48
test,107585$_$18,24,False,24,24,24
test,107585$_$1,48,True,48,48,48
test,108146$_$3,8,False,8,8,8
test,110565$_$1,21,False,21,21,21
test,110565$_$5,23,False,23,23,23
test,111881$_$11,4,False,4,4,4
test,111881$_$10,41,False,41,41,41
test,111881$_$15,17,False,17,17,17
test,111881$_$4,24,False,24,24,22
test,111881$_$7,24,False,24,24,24
test,111881$_$6,18,False,18,18,18
test,112425$_$10,48,True,48,48,48
test,112425$_$1,16,False,16,16,16
test,112425$_$7,26,False,26,26,26
test,112509$_$4,8,False,8,8,8
test,116213$_$3,5,False,5,5,5
test,121400$_$0,18,False,18,18,18
test,126872$_$11,4,False,4,4,4
test,130366$_$11,48,True,48,48,43
test,130366$_$2,6,False,6,6,6
test,130366$_$4,22,False,22,22,22
test,132028$_$7,48,True,48,48,48
test,135623$_$5,24,False,24,24,24
test,135623$_$8,14,False,14,14,14
test,136196$_$0,10,False,10,10,0
test,136196$_$9,26,False,26,26,26
test,136196$_$8,18,False,18,18,18
test,167521$_$17,11,False,11,11,11
test,167521$_$16,8,False,8,8,8
test,167521$_$5,14,False,14,14,14
test,190743$_$13,42,False,42,42,42
test,190743$_$17,29,False,29,29,29
test,190743$_$5,6,False,6,6,6
test,194299$_$14,9,False,9,9,9
test,194299$_$4,17,False,17,17,10
test,194299$_$9,26,False,26,26,26
test,198112$_$12,15,False,15,15,15
test,198112$_$0,20,False,20,20,11
test,198112$_$5,19,False,19,19,18
test,198112$_$9,35,False,35,35,21
test,198112$_$8,13,False,13,13,4
test,1HS2HcN2LDo$_$1,29,False,29,29,15
test,1HS2HcN2LDo$_$9,9,False,9,9,9
