id,video_id,clip_id,mode,pkl_split,label,regression_label,score_abs_diff,annotation,pkl_polarity,classification_label
k8NgVOCDYKM$_$19,k8NgVOCDYKM,19,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
k8NgVOCDYKM$_$2,k8NgVOCDYKM,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kCQqLNiO0mk$_$11,kCQqLNiO0mk,11,train,train,-1.0,-1.0,0.0,Negative,negative,0
kCQqLNiO0mk$_$12,kCQqLNiO0mk,12,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kCQqLNiO0mk$_$15,kCQqLNiO0mk,15,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kCQqLNiO0mk$_$17,kCQqLNiO0mk,17,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
kCQqLNiO0mk$_$6,kCQqLNiO0mk,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
kCQqLNiO0mk$_$8,kCQqLNiO0mk,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kKMfsWrigTE$_$1,kKMfsWrigTE,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kKkZihSbxF4$_$2,kKkZihSbxF4,2,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
kPn-t6NSxfQ$_$0,kPn-t6NSxfQ,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kPn-t6NSxfQ$_$11,kPn-t6NSxfQ,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kPn-t6NSxfQ$_$14,kPn-t6NSxfQ,14,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kPn-t6NSxfQ$_$4,kPn-t6NSxfQ,4,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
kRs39SO-neY$_$17,kRs39SO-neY,17,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kU6YY2z7z0I$_$10,kU6YY2z7z0I,10,train,train,1.0,1.0,0.0,Positive,positive,2
kU6YY2z7z0I$_$4,kU6YY2z7z0I,4,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
kU6YY2z7z0I$_$5,kU6YY2z7z0I,5,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
kU6YY2z7z0I$_$8,kU6YY2z7z0I,8,train,train,-1.0,-1.0,0.0,Negative,negative,0
kU6YY2z7z0I$_$9,kU6YY2z7z0I,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
kY64gXOapYk$_$0,kY64gXOapYk,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kZfcQ4a0kx4$_$0,kZfcQ4a0kx4,0,train,train,2.0,2.0,0.0,Positive,positive,2
kZfcQ4a0kx4$_$15,kZfcQ4a0kx4,15,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
kZfcQ4a0kx4$_$21,kZfcQ4a0kx4,21,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kZfcQ4a0kx4$_$3,kZfcQ4a0kx4,3,train,train,2.0,2.0,0.0,Positive,positive,2
kZfcQ4a0kx4$_$8,kZfcQ4a0kx4,8,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
kaudsLIvYC8$_$0,kaudsLIvYC8,0,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
kbGhEJ4W44o$_$0,kbGhEJ4W44o,0,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kcIGTPHEsNo$_$10,kcIGTPHEsNo,10,train,train,2.0,2.0,0.0,Positive,positive,2
kcIGTPHEsNo$_$17,kcIGTPHEsNo,17,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
kcIGTPHEsNo$_$20,kcIGTPHEsNo,20,train,train,3.0,3.0,0.0,Positive,positive,2
kddCewAsxfA$_$5,kddCewAsxfA,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kf3fZcx8nIo$_$2,kf3fZcx8nIo,2,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
kfsO4c0Ekes$_$7,kfsO4c0Ekes,7,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kg-W6-hP2Do$_$3,kg-W6-hP2Do,3,test,test,0.0,0.0,0.0,Neutral,neutral,1
kh6eynD9OIk$_$10,kh6eynD9OIk,10,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kh6eynD9OIk$_$5,kh6eynD9OIk,5,train,train,-2.0,-2.0,0.0,Negative,negative,0
kh6eynD9OIk$_$6,kh6eynD9OIk,6,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
kiR5zVo2zvU$_$14,kiR5zVo2zvU,14,train,train,1.0,1.0,0.0,Positive,positive,2
kiR5zVo2zvU$_$17,kiR5zVo2zvU,17,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kiR5zVo2zvU$_$24,kiR5zVo2zvU,24,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
kj63uF0RhW8$_$7,kj63uF0RhW8,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
kjQAkrdbREk$_$1,kjQAkrdbREk,1,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
kjQAkrdbREk$_$2,kjQAkrdbREk,2,train,train,2.0,2.0,0.0,Positive,positive,2
kpS4BXif_Sw$_$12,kpS4BXif_Sw,12,test,test,-2.0,-2.0,0.0,Negative,negative,0
kpS4BXif_Sw$_$15,kpS4BXif_Sw,15,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kpS4BXif_Sw$_$4,kpS4BXif_Sw,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
kpS4BXif_Sw$_$8,kpS4BXif_Sw,8,test,test,-1.0,-1.0,0.0,Negative,negative,0
kqXpf26EL-s$_$11,kqXpf26EL-s,11,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kqXpf26EL-s$_$3,kqXpf26EL-s,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
kqXpf26EL-s$_$5,kqXpf26EL-s,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
krHZuqfXrPU$_$11,krHZuqfXrPU,11,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
krHZuqfXrPU$_$13,krHZuqfXrPU,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
krHZuqfXrPU$_$22,krHZuqfXrPU,22,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
krHZuqfXrPU$_$28,krHZuqfXrPU,28,train,train,2.0,2.0,0.0,Positive,positive,2
ktblaVOnFVE$_$4,ktblaVOnFVE,4,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
ku-dtUqCm2o$_$1,ku-dtUqCm2o,1,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
kuQWPuhnlHs$_$5,kuQWPuhnlHs,5,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kuQWPuhnlHs$_$6,kuQWPuhnlHs,6,train,train,1.0,1.0,0.0,Positive,positive,2
kvUb78Rdzdc$_$3,kvUb78Rdzdc,3,valid,valid,1.0,1.0,0.0,Positive,positive,2
kwkhYpCHWPw$_$6,kwkhYpCHWPw,6,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
kx544gnOZB0$_$0,kx544gnOZB0,0,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
kxcCxbsKx3w$_$2,kxcCxbsKx3w,2,train,train,1.0,1.0,0.0,Positive,positive,2
kxcCxbsKx3w$_$8,kxcCxbsKx3w,8,train,train,1.0,1.0,0.0,Positive,positive,2
ky7Q5onqxGw$_$7,ky7Q5onqxGw,7,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
kyPepNmxaj8$_$2,kyPepNmxaj8,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
kz7ahNfXFsk$_$9,kz7ahNfXFsk,9,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
kzmaKnujN64$_$1,kzmaKnujN64,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
kzmaKnujN64$_$6,kzmaKnujN64,6,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
l-nM_U1qpko$_$2,l-nM_U1qpko,2,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
l-nM_U1qpko$_$5,l-nM_U1qpko,5,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
l0vCKpk6Aes$_$12,l0vCKpk6Aes,12,test,test,1.0,1.0,0.0,Positive,positive,2
l0vCKpk6Aes$_$19,l0vCKpk6Aes,19,test,test,0.0,0.0,0.0,Neutral,neutral,1
l0vCKpk6Aes$_$24,l0vCKpk6Aes,24,test,test,0.0,0.0,0.0,Neutral,neutral,1
l4oMbKDuW3Y$_$3,l4oMbKDuW3Y,3,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
l5_DDqck4Rs$_$0,l5_DDqck4Rs,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
l8LTcZJ-_8k$_$17,l8LTcZJ-_8k,17,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
l8LTcZJ-_8k$_$19,l8LTcZJ-_8k,19,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
lD4xtQ6NpDY$_$2,lD4xtQ6NpDY,2,test,test,0.0,0.0,0.0,Neutral,neutral,1
lEsFI5YJGDo$_$5,lEsFI5YJGDo,5,train,train,2.0,2.0,0.0,Positive,positive,2
lEsFI5YJGDo$_$6,lEsFI5YJGDo,6,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
lEsFI5YJGDo$_$7,lEsFI5YJGDo,7,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
lO87-4Kf0cQ$_$2,lO87-4Kf0cQ,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
lO87-4Kf0cQ$_$5,lO87-4Kf0cQ,5,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
lTfsqoo-jKg$_$4,lTfsqoo-jKg,4,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
lTfsqoo-jKg$_$7,lTfsqoo-jKg,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
lUNNDDsm7R8$_$3,lUNNDDsm7R8,3,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
lWf5hHRHIDs$_$11,lWf5hHRHIDs,11,valid,valid,1.0,1.0,0.0,Positive,positive,2
lWvaIexY2WU$_$0,lWvaIexY2WU,0,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
lYwgLa4R5XQ$_$1,lYwgLa4R5XQ,1,test,test,0.0,0.0,0.0,Neutral,neutral,1
lawHYX5eB20$_$1,lawHYX5eB20,1,valid,valid,-1.0,-1.0,0.0,Negative,negative,0
lawHYX5eB20$_$2,lawHYX5eB20,2,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
laxadgca3Fo$_$0,laxadgca3Fo,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
lbx3eu8LUl8$_$4,lbx3eu8LUl8,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
lkIe41StoGI$_$10,lkIe41StoGI,10,test,test,0.0,0.0,0.0,Neutral,neutral,1
lkIe41StoGI$_$2,lkIe41StoGI,2,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
lkIe41StoGI$_$3,lkIe41StoGI,3,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
lkIe41StoGI$_$8,lkIe41StoGI,8,test,test,0.0,0.0,0.0,Neutral,neutral,1
ll10nEjTvGE$_$8,ll10nEjTvGE,8,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
ll10nEjTvGE$_$9,ll10nEjTvGE,9,train,train,1.0,1.0,0.0,Positive,positive,2
lp9vkkimXqg$_$12,lp9vkkimXqg,12,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
lp9vkkimXqg$_$15,lp9vkkimXqg,15,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
lp9vkkimXqg$_$6,lp9vkkimXqg,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
lpF-yBYou0s$_$5,lpF-yBYou0s,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
lpF-yBYou0s$_$6,lpF-yBYou0s,6,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
luQfWSfb1s0$_$13,luQfWSfb1s0,13,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
luQfWSfb1s0$_$16,luQfWSfb1s0,16,train,train,0.0,0.0,0.0,Neutral,neutral,1
luQfWSfb1s0$_$4,luQfWSfb1s0,4,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
luQfWSfb1s0$_$6,luQfWSfb1s0,6,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
lwL4hjhkid4$_$1,lwL4hjhkid4,1,test,test,0.0,0.0,0.0,Neutral,neutral,1
lwL4hjhkid4$_$3,lwL4hjhkid4,3,test,test,2.0,2.0,0.0,Positive,positive,2
lwL4hjhkid4$_$6,lwL4hjhkid4,6,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
lzVA--tIse0$_$0,lzVA--tIse0,0,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
lzyVWNrkgbQ$_$9,lzyVWNrkgbQ,9,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
m-7yRWZLwLY$_$0,m-7yRWZLwLY,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
m7SJs73SF8w$_$4,m7SJs73SF8w,4,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
m8tzdtrgFUA$_$0,m8tzdtrgFUA,0,train,train,1.0,1.0,0.0,Positive,positive,2
m8tzdtrgFUA$_$12,m8tzdtrgFUA,12,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
m8tzdtrgFUA$_$2,m8tzdtrgFUA,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
m8tzdtrgFUA$_$5,m8tzdtrgFUA,5,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
m8tzdtrgFUA$_$7,m8tzdtrgFUA,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
mHGaQ_nv9UY$_$13,mHGaQ_nv9UY,13,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mHGaQ_nv9UY$_$14,mHGaQ_nv9UY,14,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mHGaQ_nv9UY$_$17,mHGaQ_nv9UY,17,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
mHGaQ_nv9UY$_$22,mHGaQ_nv9UY,22,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mHGaQ_nv9UY$_$4,mHGaQ_nv9UY,4,valid,valid,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
mHGaQ_nv9UY$_$5,mHGaQ_nv9UY,5,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
mHIvH6Nnrls$_$1,mHIvH6Nnrls,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
mI50zj8cTNw$_$1,mI50zj8cTNw,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
mKP6TVuixWg$_$11,mKP6TVuixWg,11,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mKP6TVuixWg$_$18,mKP6TVuixWg,18,train,train,0.0,0.0,0.0,Neutral,neutral,1
mL2v-sODUZ8$_$11,mL2v-sODUZ8,11,train,train,0.0,0.0,0.0,Neutral,neutral,1
mLW-jn67gRE$_$1,mLW-jn67gRE,1,valid,valid,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mLW-jn67gRE$_$17,mLW-jn67gRE,17,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mLW-jn67gRE$_$20,mLW-jn67gRE,20,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mLW-jn67gRE$_$3,mLW-jn67gRE,3,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
mLW-jn67gRE$_$5,mLW-jn67gRE,5,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
mLW-jn67gRE$_$6,mLW-jn67gRE,6,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mLW-jn67gRE$_$9,mLW-jn67gRE,9,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
mMeGgB9-hSE$_$10,mMeGgB9-hSE,10,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mMeGgB9-hSE$_$13,mMeGgB9-hSE,13,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mN1Z5xEOy10$_$4,mN1Z5xEOy10,4,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mQTaEIrNxnQ$_$11,mQTaEIrNxnQ,11,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mRPIse3OO74$_$1,mRPIse3OO74,1,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mRnEJOLkhp8$_$2,mRnEJOLkhp8,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mSWwz7dXUP8$_$6,mSWwz7dXUP8,6,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
mVnqP-vLpuo$_$0,mVnqP-vLpuo,0,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mW8eL4e7Wrg$_$14,mW8eL4e7Wrg,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
mW8eL4e7Wrg$_$15,mW8eL4e7Wrg,15,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mW8eL4e7Wrg$_$2,mW8eL4e7Wrg,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
mW8eL4e7Wrg$_$3,mW8eL4e7Wrg,3,train,train,1.0,1.0,0.0,Positive,positive,2
mW8eL4e7Wrg$_$6,mW8eL4e7Wrg,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
mZ_8em_-CGc$_$7,mZ_8em_-CGc,7,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
maO6KmmgcB8$_$4,maO6KmmgcB8,4,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mgovo8VYtvk$_$12,mgovo8VYtvk,12,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
mgovo8VYtvk$_$13,mgovo8VYtvk,13,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mgovo8VYtvk$_$20,mgovo8VYtvk,20,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
mgovo8VYtvk$_$22,mgovo8VYtvk,22,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mgovo8VYtvk$_$23,mgovo8VYtvk,23,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mgovo8VYtvk$_$24,mgovo8VYtvk,24,train,train,2.0,2.0,0.0,Positive,positive,2
mgovo8VYtvk$_$29,mgovo8VYtvk,29,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
mgovo8VYtvk$_$3,mgovo8VYtvk,3,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mgovo8VYtvk$_$30,mgovo8VYtvk,30,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
mgovo8VYtvk$_$34,mgovo8VYtvk,34,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mgovo8VYtvk$_$37,mgovo8VYtvk,37,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
mgovo8VYtvk$_$8,mgovo8VYtvk,8,train,train,2.0,2.0,0.0,Positive,positive,2
mgpoY1-110U$_$1,mgpoY1-110U,1,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mgpoY1-110U$_$14,mgpoY1-110U,14,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
mgsvwAVQAQo$_$4,mgsvwAVQAQo,4,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
mjpCK2Edsv8$_$0,mjpCK2Edsv8,0,valid,valid,2.0,2.0,0.0,Positive,positive,2
mkkoJ2iVbGs$_$0,mkkoJ2iVbGs,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mkkoJ2iVbGs$_$4,mkkoJ2iVbGs,4,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mkkoJ2iVbGs$_$5,mkkoJ2iVbGs,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
mmg_eTDHjkk$_$15,mmg_eTDHjkk,15,test,test,1.0,1.0,0.0,Positive,positive,2
mmg_eTDHjkk$_$5,mmg_eTDHjkk,5,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
mmg_eTDHjkk$_$8,mmg_eTDHjkk,8,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mn8_HvzbN5c$_$5,mn8_HvzbN5c,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
mpfSRGHFY0g$_$3,mpfSRGHFY0g,3,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
mrQIrm6hYMQ$_$1,mrQIrm6hYMQ,1,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
mrQIrm6hYMQ$_$2,mrQIrm6hYMQ,2,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
muOYAxkG-Zo$_$15,muOYAxkG-Zo,15,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
muOYAxkG-Zo$_$6,muOYAxkG-Zo,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
mud6tEqFiEM$_$2,mud6tEqFiEM,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mud6tEqFiEM$_$5,mud6tEqFiEM,5,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
mw_ZwML0SbY$_$0,mw_ZwML0SbY,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
mw_ZwML0SbY$_$2,mw_ZwML0SbY,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
mxFU6TrHChY$_$0,mxFU6TrHChY,0,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
mxFU6TrHChY$_$11,mxFU6TrHChY,11,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
mxFU6TrHChY$_$8,mxFU6TrHChY,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
mxa4KXSz9rw$_$0,mxa4KXSz9rw,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
mxa4KXSz9rw$_$6,mxa4KXSz9rw,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
mzAu5gxjE-w$_$2,mzAu5gxjE-w,2,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
mzTHW2dtbs4$_$8,mzTHW2dtbs4,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
mziQcFSsdRI$_$4,mziQcFSsdRI,4,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
n-sgVVTE9Io$_$0,n-sgVVTE9Io,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
n4xRx0J3rYQ$_$0,n4xRx0J3rYQ,0,train,train,1.0,1.0,0.0,Positive,positive,2
n4xRx0J3rYQ$_$10,n4xRx0J3rYQ,10,train,train,1.0,1.0,0.0,Positive,positive,2
n4xRx0J3rYQ$_$4,n4xRx0J3rYQ,4,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
n5MU2-GFjo8$_$1,n5MU2-GFjo8,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
n7K5SpMrQt0$_$17,n7K5SpMrQt0,17,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
nD1R4UedEDo$_$1,nD1R4UedEDo,1,train,train,-1.0,-1.0,0.0,Negative,negative,0
nD1R4UedEDo$_$10,nD1R4UedEDo,10,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
nD1R4UedEDo$_$2,nD1R4UedEDo,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
nD1R4UedEDo$_$4,nD1R4UedEDo,4,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nDXKvarLEOM$_$3,nDXKvarLEOM,3,train,train,1.0,1.0,0.0,Positive,positive,2
nErOMpqvcRg$_$7,nErOMpqvcRg,7,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
nFTo-Lz4Fr8$_$1,nFTo-Lz4Fr8,1,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
nHP7l5zAwGA$_$0,nHP7l5zAwGA,0,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
nHP7l5zAwGA$_$8,nHP7l5zAwGA,8,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
nISNBD3I95A$_$0,nISNBD3I95A,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
nKiC9sEP2vM$_$5,nKiC9sEP2vM,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nM5S3xxNOlQ$_$0,nM5S3xxNOlQ,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
nM5S3xxNOlQ$_$10,nM5S3xxNOlQ,10,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
nM5S3xxNOlQ$_$3,nM5S3xxNOlQ,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nM5S3xxNOlQ$_$7,nM5S3xxNOlQ,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nM5S3xxNOlQ$_$9,nM5S3xxNOlQ,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
nTBKtwqPIYw$_$7,nTBKtwqPIYw,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
nUZYqTRSGDw$_$4,nUZYqTRSGDw,4,valid,valid,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
nZFPKP9kBkw$_$4,nZFPKP9kBkw,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
namehdJxRIM$_$1,namehdJxRIM,1,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
ngp7s5Wvde0$_$11,ngp7s5Wvde0,11,train,train,2.0,2.0,0.0,Positive,positive,2
ngp7s5Wvde0$_$3,ngp7s5Wvde0,3,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
ngp7s5Wvde0$_$8,ngp7s5Wvde0,8,train,train,2.0,2.0,0.0,Positive,positive,2
npIVLL_fTf0$_$12,npIVLL_fTf0,12,train,train,-1.0,-1.0,0.0,Negative,negative,0
npIVLL_fTf0$_$13,npIVLL_fTf0,13,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
