version,split,id,video_id,clip_id,text_char_len,text_word_len,text_bert_valid_len,attention_mask_has_internal_zero,regression_label,classification_label,polarity_from_regression,polarity_from_classification,label_sources_agree,audio_valid_length,audio_inferred_length,audio_nonzero_steps,audio_internal_zero_steps,vision_valid_length,vision_inferred_length,vision_nonzero_steps,vision_internal_zero_steps,text_inferred_length,text_internal_zero_steps,audio_matches_bert_length,text_bert_starts_with_101
aligned,valid,DdUJojoFU_c$_$16,DdUJojoFU_c,16,149,21,41,False,1.0,2,positive,positive,True,40,40,39,0,40,40,39,0,50,0,True,True
aligned,valid,DdUJojoFU_c$_$2,DdUJojoFU_c,2,184,27,46,False,0.3333333432674408,2,positive,positive,True,45,45,44,0,45,45,44,0,50,0,True,True
aligned,valid,DdUJojoFU_c$_$6,DdUJojoFU_c,6,124,21,34,False,0.6666666865348816,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,DdUJojoFU_c$_$8,DdUJojoFU_c,8,134,25,30,False,1.0,2,positive,positive,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,valid,DlbYiwOnTyk$_$1,DlbYiwOnTyk,1,96,17,22,False,-0.3333333432674408,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,E8MuzHUhUHk$_$15,E8MuzHUhUHk,15,84,15,18,False,1.6666666269302368,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,E8MuzHUhUHk$_$14,E8MuzHUhUHk,14,79,17,20,False,0.6666666865348816,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,E8MuzHUhUHk$_$16,E8MuzHUhUHk,16,151,25,32,False,2.0,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,valid,E8MuzHUhUHk$_$2,E8MuzHUhUHk,2,120,22,28,False,0.0,1,neutral,neutral,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,E8MuzHUhUHk$_$9,E8MuzHUhUHk,9,122,21,27,False,0.3333333432674408,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,valid,EEjCkc82oyk$_$7,EEjCkc82oyk,7,90,17,24,False,-1.0,0,negative,negative,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,valid,EEjCkc82oyk$_$9,EEjCkc82oyk,9,86,18,23,False,0.0,1,neutral,neutral,True,22,22,21,0,22,22,15,6,50,0,True,True
aligned,valid,EQxkXiWAm08$_$8,EQxkXiWAm08,8,68,12,15,False,0.3333333432674408,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,valid,ET1cU5_A2YM$_$1,ET1cU5_A2YM,1,123,23,26,False,-2.3333332538604736,0,negative,negative,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,ET1cU5_A2YM$_$3,ET1cU5_A2YM,3,72,12,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,valid,ET1cU5_A2YM$_$6,ET1cU5_A2YM,6,117,17,22,False,-2.0,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,EmmuWoCUgXs$_$22,EmmuWoCUgXs,22,76,14,17,False,-0.6666666865348816,0,negative,negative,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,EmmuWoCUgXs$_$7,EmmuWoCUgXs,7,165,31,36,False,-0.6666666865348816,0,negative,negative,True,35,35,34,0,35,35,34,0,50,0,True,True
aligned,valid,Es9MkKsMsjU$_$10,Es9MkKsMsjU,10,92,18,21,False,-1.3333333730697632,0,negative,negative,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,valid,Es9MkKsMsjU$_$12,Es9MkKsMsjU,12,199,33,38,False,-1.6666666269302368,0,negative,negative,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,valid,Es9MkKsMsjU$_$2,Es9MkKsMsjU,2,231,42,45,False,-1.6666666269302368,0,negative,negative,True,44,44,43,0,44,44,43,0,50,0,True,True
aligned,valid,Es9MkKsMsjU$_$7,Es9MkKsMsjU,7,169,31,38,False,-1.6666666269302368,0,negative,negative,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,valid,Ezn3p5FWF_U$_$4,Ezn3p5FWF_U,4,243,43,47,False,1.0,2,positive,positive,True,46,46,45,0,36,36,35,0,50,0,True,True
aligned,valid,F1U26PLiXjM$_$1,F1U26PLiXjM,1,105,20,23,False,0.6666666865348816,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,valid,F6JV-K840EY$_$2,F6JV-K840EY,2,87,17,22,False,0.0,1,neutral,neutral,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,FB_b1dm0SRY$_$10,FB_b1dm0SRY,10,122,23,28,False,0.0,1,neutral,neutral,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,FB_b1dm0SRY$_$0,FB_b1dm0SRY,0,125,24,28,False,0.3333333432674408,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,FB_b1dm0SRY$_$6,FB_b1dm0SRY,6,55,11,15,False,0.6666666865348816,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,valid,FB_b1dm0SRY$_$9,FB_b1dm0SRY,9,120,23,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,valid,FB_b1dm0SRY$_$8,FB_b1dm0SRY,8,116,19,22,False,1.6666666269302368,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,FxxJB8hBpyQ$_$1,FxxJB8hBpyQ,1,92,16,23,False,-0.3333333432674408,0,negative,negative,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,valid,Fy0Uid9afM8$_$0,Fy0Uid9afM8,0,79,14,20,False,-1.0,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,Fy0Uid9afM8$_$3,Fy0Uid9afM8,3,88,15,21,False,-0.6666666865348816,0,negative,negative,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,valid,Fy0Uid9afM8$_$5,Fy0Uid9afM8,5,102,19,23,False,-1.3333333730697632,0,negative,negative,True,22,22,21,0,0,0,0,0,50,0,True,True
aligned,valid,Fy0Uid9afM8$_$4,Fy0Uid9afM8,4,48,9,11,False,-1.0,0,negative,negative,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,valid,H1DpVwktfDQ$_$0,H1DpVwktfDQ,0,68,13,15,False,1.6666666269302368,2,positive,positive,True,14,14,13,0,0,0,0,0,50,0,True,True
aligned,valid,HGicRLwgtkM$_$1,HGicRLwgtkM,1,201,28,37,False,1.0,2,positive,positive,True,36,36,35,0,36,36,3,32,50,0,True,True
aligned,valid,HGicRLwgtkM$_$3,HGicRLwgtkM,3,151,25,28,False,1.0,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,HGicRLwgtkM$_$2,HGicRLwgtkM,2,134,22,25,False,2.0,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,valid,HGicRLwgtkM$_$6,HGicRLwgtkM,6,106,17,23,False,2.3333332538604736,2,positive,positive,True,22,22,21,0,22,22,5,16,50,0,True,True
aligned,valid,HmXXW45eZL4$_$1,HmXXW45eZL4,1,196,38,48,False,-0.3333333432674408,0,negative,negative,True,47,47,46,0,47,47,46,0,50,0,True,True
aligned,valid,HmXXW45eZL4$_$4,HmXXW45eZL4,4,72,13,20,False,0.0,1,neutral,neutral,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,IM6HW1HwHhM$_$11,IM6HW1HwHhM,11,96,16,27,False,1.0,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,valid,IM6HW1HwHhM$_$15,IM6HW1HwHhM,15,83,18,21,False,1.0,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,valid,IM6HW1HwHhM$_$17,IM6HW1HwHhM,17,101,21,27,False,0.0,1,neutral,neutral,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,valid,IUmxJNs2zaY$_$3,IUmxJNs2zaY,3,172,27,34,False,0.3333333432674408,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,IUmxJNs2zaY$_$2,IUmxJNs2zaY,2,97,14,21,False,0.6666666865348816,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$1,JAnRCQ9A0vI,1,395,75,50,False,0.0,1,neutral,neutral,True,49,49,48,0,49,49,4,44,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$0,JAnRCQ9A0vI,0,41,8,12,False,0.0,1,neutral,neutral,True,11,11,10,0,11,11,10,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$3,JAnRCQ9A0vI,3,208,39,47,False,1.0,2,positive,positive,True,46,46,45,0,46,46,45,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$2,JAnRCQ9A0vI,2,307,61,50,False,1.0,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$5,JAnRCQ9A0vI,5,130,25,27,False,0.0,1,neutral,neutral,True,26,26,25,0,0,0,0,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$4,JAnRCQ9A0vI,4,69,14,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,JAnRCQ9A0vI$_$8,JAnRCQ9A0vI,8,350,69,50,False,1.3333333730697632,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$10,JOK1SSmPtFw,10,77,14,19,False,0.0,1,neutral,neutral,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$13,JOK1SSmPtFw,13,71,15,20,False,-0.6666666865348816,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$14,JOK1SSmPtFw,14,82,13,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$16,JOK1SSmPtFw,16,76,13,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$0,JOK1SSmPtFw,0,214,46,50,False,1.3333333730697632,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$5,JOK1SSmPtFw,5,114,20,28,False,0.0,1,neutral,neutral,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$4,JOK1SSmPtFw,4,68,12,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,valid,JOK1SSmPtFw$_$8,JOK1SSmPtFw,8,74,13,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,JPT38CA3sGI$_$1,JPT38CA3sGI,1,83,12,20,False,1.0,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,JPT38CA3sGI$_$0,JPT38CA3sGI,0,62,13,18,False,0.6666666865348816,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,JPT38CA3sGI$_$5,JPT38CA3sGI,5,56,12,18,False,1.3333333730697632,2,positive,positive,True,17,17,16,0,17,17,8,8,50,0,True,True
aligned,valid,JVpF99zuQhA$_$0,JVpF99zuQhA,0,92,15,24,False,0.3333333432674408,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,valid,JVpF99zuQhA$_$2,JVpF99zuQhA,2,134,24,29,False,0.0,1,neutral,neutral,True,28,28,27,0,28,28,27,0,50,0,True,True
aligned,valid,JVpF99zuQhA$_$4,JVpF99zuQhA,4,71,14,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,K0m1tO3Ybyc$_$15,K0m1tO3Ybyc,15,69,13,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,K0m1tO3Ybyc$_$8,K0m1tO3Ybyc,8,139,26,34,False,-1.3333333730697632,0,negative,negative,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,K8gp7ncdUl8$_$5,K8gp7ncdUl8,5,160,30,37,False,1.0,2,positive,positive,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,valid,KDjl2exStlI$_$10,KDjl2exStlI,10,68,12,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,KDjl2exStlI$_$13,KDjl2exStlI,13,59,9,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,KDjl2exStlI$_$5,KDjl2exStlI,5,80,12,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,KDjl2exStlI$_$4,KDjl2exStlI,4,121,16,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,valid,KkKWFZZmmCM$_$1,KkKWFZZmmCM,1,128,19,30,False,0.0,1,neutral,neutral,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,valid,KpMCvUyQCXg$_$1,KpMCvUyQCXg,1,118,19,26,False,0.0,1,neutral,neutral,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,KpMCvUyQCXg$_$3,KpMCvUyQCXg,3,65,11,15,False,-0.3333333432674408,0,negative,negative,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,valid,KpMCvUyQCXg$_$5,KpMCvUyQCXg,5,95,17,22,False,0.3333333432674408,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,L1eFHRQGFeg$_$2,L1eFHRQGFeg,2,173,29,44,False,0.3333333432674408,2,positive,positive,True,43,43,42,0,43,43,42,0,50,0,True,True
aligned,valid,MCsvw5-7lVE$_$1,MCsvw5-7lVE,1,152,30,40,False,1.3333333730697632,2,positive,positive,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,valid,MCsvw5-7lVE$_$2,MCsvw5-7lVE,2,108,22,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,valid,MCsvw5-7lVE$_$4,MCsvw5-7lVE,4,78,13,16,False,0.0,1,neutral,neutral,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,MMpo2bDk-DU$_$10,MMpo2bDk-DU,10,69,12,20,False,-0.3333333432674408,0,negative,negative,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,MMpo2bDk-DU$_$17,MMpo2bDk-DU,17,149,29,34,False,-0.6666666865348816,0,negative,negative,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,MMpo2bDk-DU$_$16,MMpo2bDk-DU,16,83,15,22,False,-1.0,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,MMpo2bDk-DU$_$19,MMpo2bDk-DU,19,119,18,27,False,1.6666666269302368,2,positive,positive,True,26,26,25,0,15,15,14,0,50,0,True,True
aligned,valid,MjaaudUc5-4$_$1,MjaaudUc5-4,1,81,17,19,False,0.0,1,neutral,neutral,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,valid,MjaaudUc5-4$_$0,MjaaudUc5-4,0,24,6,8,False,-0.3333333432674408,0,negative,negative,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,valid,MjaaudUc5-4$_$3,MjaaudUc5-4,3,77,15,18,False,0.6666666865348816,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,MjaaudUc5-4$_$6,MjaaudUc5-4,6,45,9,12,False,0.6666666865348816,2,positive,positive,True,11,11,10,0,11,11,10,0,50,0,True,True
aligned,valid,MoQmPA7Q07Q$_$1,MoQmPA7Q07Q,1,100,22,28,False,1.3333333730697632,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,MoQmPA7Q07Q$_$2,MoQmPA7Q07Q,2,137,26,32,False,1.6666666269302368,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,valid,N1X63d_jgmw$_$5,N1X63d_jgmw,5,179,35,46,False,0.3333333432674408,2,positive,positive,True,45,45,44,0,45,45,44,0,50,0,True,True
aligned,valid,N5xfBtD6rLY$_$7,N5xfBtD6rLY,7,56,7,11,False,0.6666666865348816,2,positive,positive,True,10,10,9,0,0,0,0,0,50,0,True,True
aligned,valid,NoZsdSGnNpI$_$7,NoZsdSGnNpI,7,142,27,40,False,0.0,1,neutral,neutral,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,valid,Nrurc5sMUOE$_$5,Nrurc5sMUOE,5,198,38,49,False,-0.3333333432674408,0,negative,negative,True,48,48,47,0,48,48,47,0,50,0,True,True
aligned,valid,Nrurc5sMUOE$_$7,Nrurc5sMUOE,7,84,14,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,Nrurc5sMUOE$_$8,Nrurc5sMUOE,8,170,31,39,False,0.0,1,neutral,neutral,True,38,38,37,0,38,38,37,0,50,0,True,True
aligned,valid,NzvNW7vP-Co$_$5,NzvNW7vP-Co,5,233,42,49,False,1.3333333730697632,2,positive,positive,True,48,48,47,0,48,48,47,0,50,0,True,True
aligned,valid,NzvNW7vP-Co$_$4,NzvNW7vP-Co,4,65,14,18,False,0.0,1,neutral,neutral,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,NzvNW7vP-Co$_$7,NzvNW7vP-Co,7,171,33,40,False,0.0,1,neutral,neutral,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,valid,OLP0nCKwU6k$_$6,OLP0nCKwU6k,6,236,41,49,False,-0.6666666865348816,0,negative,negative,True,48,48,47,0,48,48,47,0,50,0,True,True
aligned,valid,OrYBtyO0aPI$_$1,OrYBtyO0aPI,1,76,12,19,False,0.6666666865348816,2,positive,positive,True,18,18,17,0,18,18,5,12,50,0,True,True
aligned,valid,OrYBtyO0aPI$_$4,OrYBtyO0aPI,4,25,6,8,False,1.0,2,positive,positive,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$10,PboaYD5hlG8,10,112,18,20,False,1.0,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$3,PboaYD5hlG8,3,89,16,19,False,1.3333333730697632,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$2,PboaYD5hlG8,2,74,15,18,False,-0.6666666865348816,0,negative,negative,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$7,PboaYD5hlG8,7,194,34,37,False,0.0,1,neutral,neutral,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$9,PboaYD5hlG8,9,165,29,34,False,0.0,1,neutral,neutral,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,PboaYD5hlG8$_$8,PboaYD5hlG8,8,142,26,35,False,-1.3333333730697632,0,negative,negative,True,34,34,33,0,34,34,33,0,50,0,True,True
aligned,valid,Pt-D0LUHDSc$_$2,Pt-D0LUHDSc,2,139,24,27,False,0.3333333432674408,2,positive,positive,True,26,26,25,0,26,26,12,13,50,0,True,True
aligned,valid,PwapK9d8IGk$_$4,PwapK9d8IGk,4,204,37,47,False,0.0,1,neutral,neutral,True,46,46,45,0,46,46,45,0,50,0,True,True
aligned,valid,PyQrAYl1bFs$_$0,PyQrAYl1bFs,0,47,8,11,False,1.0,2,positive,positive,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,valid,PyQrAYl1bFs$_$3,PyQrAYl1bFs,3,50,10,16,False,2.0,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,PyQrAYl1bFs$_$4,PyQrAYl1bFs,4,75,13,21,False,0.1666666716337204,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,valid,Q4WzApjaCNI$_$0,Q4WzApjaCNI,0,79,13,15,False,0.6666666865348816,2,positive,positive,True,14,14,13,0,0,0,0,0,50,0,True,True
aligned,valid,Q7S0tX4FUNA$_$4,Q7S0tX4FUNA,4,123,18,20,False,0.6666666865348816,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,valid,Q7S0tX4FUNA$_$7,Q7S0tX4FUNA,7,54,10,12,False,0.6666666865348816,2,positive,positive,True,11,11,10,0,0,0,0,0,50,0,True,True
aligned,valid,Q7S0tX4FUNA$_$8,Q7S0tX4FUNA,8,64,9,17,False,-0.6666666865348816,0,negative,negative,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,Qa6Yz62V-Yc$_$0,Qa6Yz62V-Yc,0,190,28,34,False,0.6666666865348816,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,valid,QjcQx8_PQfw$_$10,QjcQx8_PQfw,10,80,15,26,False,1.0,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,QjcQx8_PQfw$_$7,QjcQx8_PQfw,7,108,18,24,False,-0.3333333432674408,0,negative,negative,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,valid,QpchvHpGFc8$_$3,QpchvHpGFc8,3,120,21,25,False,0.6666666865348816,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$13,RArhIHk4Qs4,13,62,9,14,False,0.3333333432674408,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$17,RArhIHk4Qs4,17,32,6,8,False,0.0,1,neutral,neutral,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$16,RArhIHk4Qs4,16,107,18,22,False,0.3333333432674408,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$19,RArhIHk4Qs4,19,52,10,12,False,0.3333333432674408,2,positive,positive,True,11,11,10,0,11,11,10,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$1,RArhIHk4Qs4,1,154,30,38,False,0.0,1,neutral,neutral,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$2,RArhIHk4Qs4,2,137,24,32,False,0.3333333432674408,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$7,RArhIHk4Qs4,7,67,13,16,False,0.3333333432674408,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$6,RArhIHk4Qs4,6,130,22,28,False,0.3333333432674408,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$8,RArhIHk4Qs4,8,32,8,10,False,0.0,1,neutral,neutral,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,valid,RArhIHk4Qs4$_$21,RArhIHk4Qs4,21,32,6,9,False,0.0,1,neutral,neutral,True,8,8,7,0,6,6,4,1,50,0,True,True
aligned,valid,ROcTx5VEn7o$_$11,ROcTx5VEn7o,11,171,29,37,False,0.0,1,neutral,neutral,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,valid,ROcTx5VEn7o$_$1,ROcTx5VEn7o,1,66,11,14,False,0.3333333432674408,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,valid,ROcTx5VEn7o$_$5,ROcTx5VEn7o,5,140,20,26,False,-0.3333333432674408,0,negative,negative,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,ROcTx5VEn7o$_$9,ROcTx5VEn7o,9,76,12,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,RrGpzInAwCg$_$0,RrGpzInAwCg,0,84,12,19,False,0.6666666865348816,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,valid,RzOFxDk26p0$_$1,RzOFxDk26p0,1,227,38,48,False,1.3333333730697632,2,positive,positive,True,47,47,46,0,47,47,46,0,50,0,True,True
aligned,valid,RzOFxDk26p0$_$0,RzOFxDk26p0,0,116,21,26,False,1.3333333730697632,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,SHa756SwGJQ$_$0,SHa756SwGJQ,0,77,13,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,13,13,1,11,50,0,True,True
aligned,valid,SHa756SwGJQ$_$2,SHa756SwGJQ,2,157,26,32,False,0.0,1,neutral,neutral,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,valid,SHa756SwGJQ$_$4,SHa756SwGJQ,4,67,13,17,False,-1.0,0,negative,negative,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,valid,SHa756SwGJQ$_$7,SHa756SwGJQ,7,90,14,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,valid,SHa756SwGJQ$_$6,SHa756SwGJQ,6,65,9,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,valid,TH32jop4FiI$_$15,TH32jop4FiI,15,124,20,24,False,0.3333333432674408,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,valid,TH32jop4FiI$_$17,TH32jop4FiI,17,143,25,31,False,1.0,2,positive,positive,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,valid,TWszOxkOV0w$_$1,TWszOxkOV0w,1,200,36,40,False,-2.3333332538604736,0,negative,negative,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,valid,TXCXFYIc3Yo$_$16,TXCXFYIc3Yo,16,93,17,28,False,2.0,2,positive,positive,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,valid,TXCXFYIc3Yo$_$2,TXCXFYIc3Yo,2,90,17,22,False,0.6666666865348816,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,valid,TXCXFYIc3Yo$_$7,TXCXFYIc3Yo,7,193,36,43,False,1.3333333730697632,2,positive,positive,True,42,42,41,0,42,42,41,0,50,0,True,True
aligned,valid,TXCXFYIc3Yo$_$6,TXCXFYIc3Yo,6,68,14,23,False,1.3333333730697632,2,positive,positive,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$11,TYJzg5IJN8o,11,234,44,50,False,-0.3333333432674408,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$10,TYJzg5IJN8o,10,141,27,30,False,-0.3333333432674408,0,negative,negative,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$14,TYJzg5IJN8o,14,141,26,31,False,1.0,2,positive,positive,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$0,TYJzg5IJN8o,0,129,19,32,False,1.3333333730697632,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$4,TYJzg5IJN8o,4,173,29,35,False,0.3333333432674408,2,positive,positive,True,34,34,33,0,34,34,33,0,50,0,True,True
aligned,valid,TYJzg5IJN8o$_$7,TYJzg5IJN8o,7,131,16,26,False,0.0,1,neutral,neutral,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,valid,Uc_6d-fkZEc$_$3,Uc_6d-fkZEc,3,94,14,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
