version,split,id,video_id,clip_id,raw_text,text_char_len,text_word_len
unaligned,test,VLQgw-88v4Q$_$8,VLQgw-88v4Q,8,"Whether you are about to invest in real estate, buy a franchise, pay off taxes, or pay off a college education, LeverageLine’s wholesale interest rates are usually even better than the best mortgage rates",204,34
unaligned,test,VXy21GwGs8o$_$0,VXy21GwGs8o,0,Letter came through the mail to try Beltone  I decided that I would try and compare it  with my other hearing aid.,114,22
unaligned,test,Vdf1McvE9ao$_$9,Vdf1McvE9ao,9,No official report or comment from MCS has confirmed it was released.,69,12
unaligned,test,Vlas-mPydcg$_$17,Vlas-mPydcg,17,"So if there's anything inside your own house that is difficult  to move, then I would highly recommend putting these on the  bottom of that furniture, or that bin, or that basket.",179,32
unaligned,test,Vlas-mPydcg$_$3,Vlas-mPydcg,3,And one of those products are these self-adhesive instant wheels.,65,10
unaligned,test,VsXGwSZazwA$_$4,VsXGwSZazwA,4,One thing that might happen is that we allow a witness simply to recall everything they can without interrupting them.,118,20
unaligned,test,VsXGwSZazwA$_$6,VsXGwSZazwA,6,By doing that the witness can remember more accurate information.,65,10
unaligned,test,VwGPIUNayKM$_$1,VwGPIUNayKM,1,"to work out a method whereby glass could become part of this process, if you like",81,16
unaligned,test,VwGPIUNayKM$_$5,VwGPIUNayKM,5,which are not very efficient windows and we identified that by replacing the old,80,14
unaligned,test,VwGPIUNayKM$_$8,VwGPIUNayKM,8,Glass technology has advanced so much in the last 10 years,58,11
unaligned,test,W1CWpktWtTs$_$5,W1CWpktWtTs,5,and one of the things that you can give when you have nothing else is appreciation,82,16
unaligned,test,W1CWpktWtTs$_$9,W1CWpktWtTs,9,"Always look for those opportunities, but be okay that you can't do them yet",75,14
unaligned,test,WfNiQBXmPw8$_$3,WfNiQBXmPw8,3,So much for your mom telling you that bullies are just insecure,63,12
unaligned,test,WfNiQBXmPw8$_$5,WfNiQBXmPw8,5,We'll act viciously as long as we think we can get away with it,63,14
unaligned,test,WgI8IbJtXHw$_$0,WgI8IbJtXHw,0,SECRETARY KERRY: This is a very impressive display of Colombia's commitment to try to make a difference in this effort.,119,20
unaligned,test,X2Hs89fZ2-c$_$4,X2Hs89fZ2-c,4,"This is where you create your data, edit data, view data, analyze your map, create maps, it is the workhorse of the ArcGIS program.",131,24
unaligned,test,X6N7UEFJLNY$_$0,X6N7UEFJLNY,0,"Now that we've talked about whether your choosing battery powered or hardwired, you've got to determine how and when you're going to use this.",142,24
unaligned,test,X6N7UEFJLNY$_$2,X6N7UEFJLNY,2,You can set your GPS to turn on a Monday through a Friday and not work on the weekends.,87,19
unaligned,test,X6N7UEFJLNY$_$4,X6N7UEFJLNY,4,You can also set it so that it's on every minute of every day.,62,14
unaligned,test,XDVit9ASVUg$_$2,XDVit9ASVUg,2,The thing about a conclusion is that it is simply a wrap up.,60,13
unaligned,test,XKyumlBmix8$_$0,XKyumlBmix8,0,"But when they're injured the heal with scar tissue and now they don't glide as much, right, and they create this knot in there",126,24
unaligned,test,XKyumlBmix8$_$2,XKyumlBmix8,2,So it's very easily irritated again,35,6
unaligned,test,XVWiAArXYpE$_$3,XVWiAArXYpE,3,And his vision of manifest destiny really involves the eradication of all Native Americans,90,14
unaligned,test,XVWiAArXYpE$_$4,XVWiAArXYpE,4,"- [Voiceover] I mean, this is a really dark time for American Indian policy",75,14
unaligned,test,XVWiAArXYpE$_$9,XVWiAArXYpE,9,"So, before Jackson, do we really have the Democratic Party as an institution",76,13
unaligned,test,X_TusmBIlC0$_$5,X_TusmBIlC0,5,"You need to, most lenders require that you leave at least twenty percent equity in the house.",93,17
unaligned,test,Xa086gxLJ3Y$_$12,Xa086gxLJ3Y,12,Many times these corporate kits include sample Articles of Incorporation.,73,10
unaligned,test,XrNaL-MTjXg$_$3,XrNaL-MTjXg,3,"This is my monologue from Queens Boulevard; I, what do I want; why am I telling my best friend this?",100,20
unaligned,test,Xy57UpKRNEo$_$7,Xy57UpKRNEo,7,"So a child who doesn't see light, they will be blind after a few years because the visual circuits need light waves for their development, they just don't otherwise",164,29
unaligned,test,Y8dI1GTWCk4$_$6,Y8dI1GTWCk4,6,"Hialeah, because I love saying Lukumi Babalu Aye",48,8
unaligned,test,YLK58srjhNI$_$3,YLK58srjhNI,3,"I think it may have been the first off-Broadway production, ever, and it became a big success then – in a much worse production than the original one, but they were passionate, and they really were terrific.",207,37
unaligned,test,YQZPnHZRp1w$_$1,YQZPnHZRp1w,1,So again we have a tool,23,6
unaligned,test,YUNxD04EvfE$_$1,YUNxD04EvfE,1,"Well I think the biggest conservation challenge today,  is conservation itself as a land management strategy  going against competing land uses, largely driven by economic incentives.",183,26
unaligned,test,Z4iYSMMMycQ$_$4,Z4iYSMMMycQ,4,"The free application for Federal Student Aid, or FAFSA, is available online at www.fafsa.ed.gov beginning January 1. The priority deadline for most financial aid is March 2, but you can always apply after that as well.",218,36
unaligned,test,ZKErPftd--w$_$6,ZKErPftd--w,6,""" The Pack One of the most memorable scenes in Pitch Perfect 2 is when the Green Bay Packers compete in the riff-off",116,23
unaligned,test,ZKZ8UjaQQT4$_$7,ZKZ8UjaQQT4,7,Remember the Drew Carey show Mimi always had the troll dolls but the thing to remember about that is there is a difference between personal items and items that are just to personal.,182,33
unaligned,test,ZS1Nb0OWYNE$_$11,ZS1Nb0OWYNE,11,We have a full range of excellent speakers on the program including our very own Prime Minister the Rt Hon John Key,115,22
unaligned,test,ZS1Nb0OWYNE$_$15,ZS1Nb0OWYNE,15,"I am encouraged that you will be making connections, and exchanging ideas that will help us unlock the benefits of diversity for New Zealand in a connected global market",169,29
unaligned,test,ZS1Nb0OWYNE$_$5,ZS1Nb0OWYNE,5,First it was a “supercity”,26,5
unaligned,test,ZS1Nb0OWYNE$_$9,ZS1Nb0OWYNE,9,"Superdiversity brings with it enormous benefits such as greater innovation, productivity and investment",103,13
unaligned,test,ZcFzcd4ZoMg$_$4,ZcFzcd4ZoMg,4,So this is either loss or it's hope,35,8
unaligned,test,ZeH7gZw94k0$_$1,ZeH7gZw94k0,1,Wow It seems that we have Banana Can I have something to eat this banana with,77,16
unaligned,test,ZtocGyL3Tfc$_$13,ZtocGyL3Tfc,13,And there are many people in the world that understand and believe this and we have to get this into the economic system.,121,23
unaligned,test,ZtocGyL3Tfc$_$10,ZtocGyL3Tfc,10,The ILO has highlighted that there is a link between social justice and a fair globalization; in fact we put together a Declaration on that issue.,146,26
unaligned,test,ZtocGyL3Tfc$_$9,ZtocGyL3Tfc,9,That you have a fair chance at whatever wealth you contributed to creating and every successful enterprise knows that.,118,19
unaligned,test,ZznoGQVwTtw$_$4,ZznoGQVwTtw,4,NEW MEXICO HAS ALL OF THAT POTENTIAL,36,7
unaligned,test,_1nvuNk7EFY$_$10,_1nvuNk7EFY,10,An alarming report found that in 2010 the stock was only about 20 percent of its fully rebuilt size and that fishing rates have been almost five times the overfishing level.,173,31
unaligned,test,_OmWVs0-6UM$_$0,_OmWVs0-6UM,0,"As part of my ERASMUS, I spent the year in the Institute of Political Studies in Rennes, France.",96,18
unaligned,test,_on_E-ZWy0I$_$21,_on_E-ZWy0I,21,"Get out of your student loan debt, kick some serious butt and get motivated to make a change in your life",105,21
unaligned,test,_on_E-ZWy0I$_$3,_on_E-ZWy0I,3,"There is a huge problem that I see on hundreds, if not thousands of credit reports and it is student loans reporting past late payments when they were supposed to be in deferment",178,33
unaligned,test,_on_E-ZWy0I$_$12,_on_E-ZWy0I,12,"Now, what if you paid all of your student loans on time, but they’re still reporting late payments? Then, what you need to do is, reach out to us and we will give you a free credit audit and consultation",203,40
unaligned,test,_q7DM8WkzAQ$_$3,_q7DM8WkzAQ,3,And so you really have to do your best to capture the listener's interest in the beginning of the speech by connecting to an issue that's going to be of interest to them and of importance to them.,196,38
unaligned,test,a4PHWxILDp0$_$15,a4PHWxILDp0,15,It may also take the role of mirror to characters who are unaware of their folly.,81,16
unaligned,test,ahG9c_uaf8s$_$1,ahG9c_uaf8s,1,"I'm also co-director of the center for civic engagement which has a long history of active participation by sociologists here, and as co-director I arrange internships with community-based organizations working on social justice, deepening democracy and promoting sustainability in the area.",291,41
unaligned,test,ahG9c_uaf8s$_$3,ahG9c_uaf8s,3,You get not only a lot of experience but an idea whether of that is the right career path for you.,98,21
unaligned,test,b92iw0OAnI4$_$7,b92iw0OAnI4,7,"Make sure you have an effective line item schedule that you stick with, but don't be so critical on yourself that you can't allow some fun every now and then because it's very important to do that.",197,37
unaligned,test,bNQOeiAotbk$_$8,bNQOeiAotbk,8,"Situation, Task, Action, Result",31,4
unaligned,test,bdFCD-3BCRg$_$2,bdFCD-3BCRg,2,I would like to present to you some of the exciting features and products that we have recently introduced to make the quality of your trading experience even better,165,29
unaligned,test,bdFCD-3BCRg$_$11,bdFCD-3BCRg,11,Here at Axiory we believe that this is an important concept and have decided to cooperate with them so you can be completely confident in the security of your deposits,167,30
unaligned,test,bdFCD-3BCRg$_$12,bdFCD-3BCRg,12,A brand new mobile platform is available for download on our website,68,12
unaligned,test,c5VEvmutmVg$_$13,c5VEvmutmVg,13,"If you go outside as well, you need to have one of those, a space suit",70,16
unaligned,test,c5VEvmutmVg$_$19,c5VEvmutmVg,19,"It's what I did with the HDV and the experiments that we based outside of the Japanese module, Kibo",99,19
unaligned,test,c5VEvmutmVg$_$0,c5VEvmutmVg,0,"MALE SPEAKER: Frank, Jerome is asking, how do you feel in orbit after several months? FRANK DE WINNE: Well as you can see, Jerome, I'm feeling just great",153,28
unaligned,test,c5zxqITn3ZM$_$5,c5zxqITn3ZM,5,"And it’s not always rational, it’s very much emotional at times.",64,11
unaligned,test,c5zxqITn3ZM$_$6,c5zxqITn3ZM,6,"The other thing that we have done is we are putting in place global communities, it is called the mic at Star Com, and these are global listening communities that we have where we can at any point in time put out questions to these communities.",244,46
unaligned,test,c9hE1ghElrM$_$2,c9hE1ghElrM,2,This medication comes in injectable form to be given into a or just under the skin,82,16
unaligned,test,c9hE1ghElrM$_$4,c9hE1ghElrM,4,Always take this medication only as prescribed,46,7
unaligned,test,cW-aX4dPVfk$_$4,cW-aX4dPVfk,4,"So that's what has been holding me back, as far as content goes",63,13
unaligned,test,cW-aX4dPVfk$_$11,cW-aX4dPVfk,11,"So I was curious as to how they could pull it off and, surprisingly, they pull it off really well in this movie",111,23
unaligned,test,cW-aX4dPVfk$_$32,cW-aX4dPVfk,32,"I don't know if it's still playing in theaters but I liked it, I thought it was pretty good",91,19
unaligned,test,cW-aX4dPVfk$_$30,cW-aX4dPVfk,30,I think it's really good,24,5
unaligned,test,cml9rShionM$_$3,cml9rShionM,3,"We are very warm-hearted   people, we put a lot of heart in communication.",74,13
unaligned,test,d-Uw_uZyUys$_$1,d-Uw_uZyUys,1,"Let me tell you a story about my grandmother Every time that I used to date a new boyfriend She would ask his name and then she would go like ""and what part of the city does he live in?"" That was her way of asking if my boyfriend was white She was an out and out racist So I know the face of prejudice Governor Reston is telling me I don't have the balls to be president And he means that literally It's offensive It's offensive to me It's offensive to every woman out there who he is asking the votes for Tonight I am here stating that governor Reston is a sexist But you know what",582,118
unaligned,test,d-Uw_uZyUys$_$6,d-Uw_uZyUys,6,"Don't interrupt me while I am speaking You see, James, you are promoting stereotypes You are advancing this idea that women are weaker than men You are playing right into the hands of Reston And you know what? You are playing into the hands of anyone any imbecile out there that thinks women are not strong fit enough to be commander in chief Governor, I'm talking about you",374,68
unaligned,test,dHk--ExZbHs$_$7,dHk--ExZbHs,7,"-And Supervalue has announced that it will source 100 percent of its top 20 wild-caught products from sustainable fisheries by 2015. -Next up, you can add a two more seafood sustainability eco-labels to the already long list: -The Gulf of Maine Research Institute has partnered with Hannaford Supermarkets and a number of seafood suppliers to roll out a “Gulf of Maine Responsibly Harvested” label.",398,64
unaligned,test,dR68gbeOWOc$_$1,dR68gbeOWOc,1,"convenes the leaders of the G-8 this coming weekend, there are three issues I think are going to be on many people's minds in watching the meetings unfold.",155,28
unaligned,test,dTcz1am1eUw$_$2,dTcz1am1eUw,2,We have programs that are very robust on the educational level.,63,11
unaligned,test,ddWHTdJz2O8$_$1,ddWHTdJz2O8,1,"Quality of service (53 percent), fees, (50 percent), ease of use (49 percent) and interest rates (49 percent) represent the biggest impact areas that banks need to address.",172,28
unaligned,test,dlE05KC95uk$_$11,dlE05KC95uk,11,"I start out with using experiments to understand how do we make the decisions that we do, and why we make them.",111,22
unaligned,test,eE8Qr9fOvVA$_$2,eE8Qr9fOvVA,2,Who worked in nuclear arms control as a Green Beret in the military,67,13
unaligned,test,eFV7iFPYZB4$_$12,eFV7iFPYZB4,12,That makes a world of difference,32,6
unaligned,test,eFV7iFPYZB4$_$14,eFV7iFPYZB4,14,"Fire TV, also click somewhere up here",37,7
unaligned,test,eJfT7-dDqzA$_$3,eJfT7-dDqzA,3,And let me tell you - I am being serious while I say talk to yourself,69,16
unaligned,test,eJfT7-dDqzA$_$2,eJfT7-dDqzA,2,Now to practice these phases the easiest way is to talk to yourself,67,13
unaligned,test,eJfT7-dDqzA$_$7,eJfT7-dDqzA,7,Just utter the names of the foods that you are eating in your mind,66,14
unaligned,test,eKQKEi2-0Ws$_$0,eKQKEi2-0Ws,0,very fair cuz its maps mass is very fair in it like you never see him at Sage going yep 6,89,21
unaligned,test,eQc5uI7FKCU$_$5,eQc5uI7FKCU,5,We've had a robot here at Hopkins since the year 2000 longer than most institutions in this country and around the world,120,22
unaligned,test,ey1lr8wFFDc$_$0,ey1lr8wFFDc,0,"There’s a number of reasons, first of all of course, economically, intellectual property is extremely important for Europe.",123,18
unaligned,test,f-VdKweez2U$_$4,f-VdKweez2U,4,"Entrepreneurship is about spotting a problem, spotting a need, and figuring out how to address that and then how to convince those people with that problem, with that need, that you have the solution.",200,34
unaligned,test,f8Puta8k8fU$_$1,f8Puta8k8fU,1,you would describe it as a movie about Hannibal Lecter,54,10
unaligned,test,fT6SrlsWV7M$_$12,fT6SrlsWV7M,12,Where there is this evidence we will pursue insider traders no matter who they are - from the Chairman of the Board through to junior staff.,140,26
unaligned,test,fWAKek8jA5M$_$0,fWAKek8jA5M,0,"Wait, that doesn't make any sense",33,6
unaligned,test,fWAKek8jA5M$_$3,fWAKek8jA5M,3,"In fact, they go on to explain that",35,8
unaligned,test,fWAKek8jA5M$_$4,fWAKek8jA5M,4,"""It's true that under a scheme like the one Sanders envisions, most people would lose the insurance they have today",115,20
unaligned,test,frCWtiam4tE$_$0,frCWtiam4tE,0,"The three key trends that I see coming up more and more in campaigns, I think overwhelmingly the number one, and it sort of [INAUD] everything is two way communication.",168,30
unaligned,test,fsBzpr4k3rY$_$0,fsBzpr4k3rY,0,It causes me to not do bad and put myself in a bad situation,60,14
unaligned,test,fz-MzQcOBwQ$_$1,fz-MzQcOBwQ,1,The book for this week was: Solve for Happy how to engineer your way to happiness by Mo Gawdat and he's the chief business officer of Google X,142,28
unaligned,test,gE7kUqMqQ9g$_$2,gE7kUqMqQ9g,2,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",186,35
unaligned,test,gJjkCPO7iXg$_$1,gJjkCPO7iXg,1,"We’ve assembled a strong team of dedicated personal injury attorneys, investigators, paralegals and case managers, all to insure that your case is treated with the importance it deserves",186,28
unaligned,test,gJjkCPO7iXg$_$0,gJjkCPO7iXg,0,"As one of the leading personal injury law firms in Arizona, Phillips Law Group realizes it takes more than just one person to handle the challenges behind a personal injury claim",178,31
unaligned,test,gLTxaEcx41E$_$2,gLTxaEcx41E,2,"And Greg, I was wondering these are part of the text I each of them",67,15
unaligned,test,gLTxaEcx41E$_$4,gLTxaEcx41E,4,"The reference to looking and hearing in a special way and which also involves not looking and not hearing, or can I say not visualizing and not verbalizing in other ways, is just pure mystery",191,35
unaligned,test,gLTxaEcx41E$_$7,gLTxaEcx41E,7,"What is it like to be initiated into the mysteries of a cult hero? And how does that have to do with my role and your role as a citizen in [INAUDIBLE]? That's what this is all about and that's what, certainly, Sophocles is concentrating on and that's why he's so fascinated with Theseus",286,54
unaligned,test,gLTxaEcx41E$_$6,gLTxaEcx41E,6,"And that's why I want to come back to this part and try to make it understandable in terms of the fifth century of Athens, which was a very sophisticated period in the history of the city, but which is still clinging to these fundamental notions of what is a cult hero",268,52
unaligned,test,gcFECfN4BCU$_$23,gcFECfN4BCU,23,I love to hear what you guys think and pop over to my blog torimackle,69,15
unaligned,test,gcFECfN4BCU$_$10,gcFECfN4BCU,10,So it doesn't matter what happens with those things because your business is always going to be long term and sustainable if it is about you and your personal brand,164,30
unaligned,test,gcFECfN4BCU$_$15,gcFECfN4BCU,15,"If you've got a lot of people that look up to you as an authority in a certain area, as a leader in some description, then you probably already have a personal brand",165,33
unaligned,test,gpn71-aKWwQ$_$2,gpn71-aKWwQ,2,"Applied to as many as I could, that was, you know, humanly feasible, and then I actually ended up getting a couple.",115,22
unaligned,test,h1ZZHUU4j0k$_$3,h1ZZHUU4j0k,3,"Applying this theme to marketing reveals at least one universal truth: at the beginning of any project, make sure your entire team, especially the final stakeholders and decision-makers, are all seeing the same objective as the end goal",236,38
unaligned,test,h1ZZHUU4j0k$_$4,h1ZZHUU4j0k,4,"If you have different and conflicting objectives, you're gonna look for different tactics to achieve different results, and you're setting yourself up for incoherence",166,24
unaligned,test,h1ZZHUU4j0k$_$10,h1ZZHUU4j0k,10,We start creating daily content on YouTube for them,51,9
unaligned,test,h1ZZHUU4j0k$_$13,h1ZZHUU4j0k,13,""" Or, ""We don't like that there aren't more people coming from YouTube to our other social channels as we'd like there to be",124,24
unaligned,test,iQDB_OkAQWs$_$4,iQDB_OkAQWs,4,"There will be a time when there's no telephone, there is no computer, there is no online, it'll just be a communication channel.",128,23
unaligned,test,iXiMifHNKPI$_$8,iXiMifHNKPI,8,The speaker needs to answer the question or encouragement while continuing with the information they are sharing.,113,17
unaligned,test,j1m6ctAgjsM$_$1,j1m6ctAgjsM,1,"If you're adding more people to your team, or if you've just already got a decent sized business",96,18
unaligned,test,j1m6ctAgjsM$_$2,j1m6ctAgjsM,2,Then you're probably thinking a lot about how your company can have more effective meetings,91,15
unaligned,test,j1m6ctAgjsM$_$4,j1m6ctAgjsM,4,And that's what I want to talk about in this video,50,11
unaligned,test,j1m6ctAgjsM$_$14,j1m6ctAgjsM,14,They have weekly company meetings,33,5
unaligned,test,j1m6ctAgjsM$_$18,j1m6ctAgjsM,18,"Like I said, not just randomly",30,6
unaligned,test,j1m6ctAgjsM$_$30,j1m6ctAgjsM,30,"We have daily huddles that are about 15 minutes long, sometimes less, depending on the number of people in them",111,20
unaligned,test,j1m6ctAgjsM$_$35,j1m6ctAgjsM,35,"So on one day, I will attend a meeting with our training division",65,13
unaligned,test,j1m6ctAgjsM$_$33,j1m6ctAgjsM,33,And then each business area has a huddle each day,49,10
unaligned,test,j1m6ctAgjsM$_$37,j1m6ctAgjsM,37,"On the next day, I might be with marketing etc",46,10
unaligned,test,jXQmVFcOiUI$_$0,jXQmVFcOiUI,0,DEAN DAVID: As a university we really cherish international friendship and collaborations.,90,12
unaligned,test,jj8aSNPHMw8$_$14,jj8aSNPHMw8,14,"Over that same period, typical property taxes in Fairfax, County, Virginia, for example, have gone up $ 1,195, or about $300 per year.",134,23
unaligned,test,jj8aSNPHMw8$_$5,jj8aSNPHMw8,5,"Our public schools have been funded at, or below, the level defined as ‘Maintenance of Effort’ since FY 09. On a per-pupil basis, funding has not increased.",156,27
unaligned,test,jqutn5ou8_0$_$6,jqutn5ou8_0,6,"Also, we have a link right now to our last stock market today story update, so if you want further detail on the market action and notable movers, you can check that out in the meantime.",186,36
unaligned,test,jscKL5jS-SQ$_$17,jscKL5jS-SQ,17,"And if you give Him your entire life and all of your time, He will NOT disappoint you.",86,18
unaligned,test,kaudsLIvYC8$_$0,kaudsLIvYC8,0,Well I think the good news is a government wide agressive assistance program is very much under way and things get better each and every day.,141,26
unaligned,test,kg-W6-hP2Do$_$3,kg-W6-hP2Do,3,I know you are a very busy man but I can assure you I am not wasting your time.,79,19
unaligned,test,kpS4BXif_Sw$_$12,kpS4BXif_Sw,12,The events of the past several months remind us of how difficult democracy can be in a country with deep divisions,114,21
unaligned,test,kpS4BXif_Sw$_$15,kpS4BXif_Sw,15,"Vice President Biden just spoke with the Prime Minister of Ukraine to assure him that in this difficult moment the United States supports his government's efforts and stands for the sovereignty, territorial integrity and democratic future of Ukraine",249,38
unaligned,test,kpS4BXif_Sw$_$4,kpS4BXif_Sw,4,"I also spoke several days ago with President Putin - and my administration has been in daily communication with Russian officials - and we've made clear that they can be part of an international communities effort to support the stability and success of a united Ukraine going forward, which is not only in the interests of the people of Ukraine and the international community, but also in Russia's interest",408,69
unaligned,test,kpS4BXif_Sw$_$8,kpS4BXif_Sw,8,It would represent a profound interference in matters that must be determined by the Ukrainian people,101,16
unaligned,test,ktblaVOnFVE$_$4,ktblaVOnFVE,4,"However, this got me thinking, I guess, about the value of impulse versus reason and logic and consideration",108,18
unaligned,test,l0vCKpk6Aes$_$24,l0vCKpk6Aes,24,"My phone number is 845-458-1210 Be sure to visit jay townsend.com to get your copy of my free book, the 10 worst mistakes candidates make.",138,25
unaligned,test,l0vCKpk6Aes$_$12,l0vCKpk6Aes,12,He has been the most authentic of the nearly two dozen who ran for President this year.,87,17
unaligned,test,l0vCKpk6Aes$_$19,l0vCKpk6Aes,19,"That, and that alone is the only reason you will ever need to run for office.",77,16
unaligned,test,l4oMbKDuW3Y$_$3,l4oMbKDuW3Y,3,I think people are looking at today's leaders and we are brutally disappointed or feel lost.,92,16
unaligned,test,lD4xtQ6NpDY$_$2,lD4xtQ6NpDY,2,I was one of five,17,5
unaligned,test,lYwgLa4R5XQ$_$1,lYwgLa4R5XQ,1,In 2011 the number of people moving from Mexico to the United States was about the same as the number moving from the United States to Mexico,141,27
unaligned,test,lkIe41StoGI$_$10,lkIe41StoGI,10,Uncle Jim has already arrived,29,5
unaligned,test,lkIe41StoGI$_$3,lkIe41StoGI,3,If you are using another provider please press *123 for sending voice mail,74,13
unaligned,test,lkIe41StoGI$_$2,lkIe41StoGI,2,Charges on national calls are 8 cents per minute and 14 cents per minute on international calls,95,17
unaligned,test,lkIe41StoGI$_$8,lkIe41StoGI,8,Are you still busy at the meeting,33,7
unaligned,test,lwL4hjhkid4$_$1,lwL4hjhkid4,1,We equate being a giver solely with that second type,52,10
unaligned,test,lwL4hjhkid4$_$3,lwL4hjhkid4,3,"I was inspired by anthropologist Robin Dunbar, who says that the number of people with whom you can maintain stable, ongoing social interaction is approximately 150",164,26
unaligned,test,lwL4hjhkid4$_$6,lwL4hjhkid4,6,"So, in my Facebook experiment, I stayed friends with everyone, but I followed only a select few",95,17
unaligned,test,m-7yRWZLwLY$_$0,m-7yRWZLwLY,0,"&gt;&gt; So India can clearly be a superpower, it's a question of how and when rather than if.",94,18
unaligned,test,mVnqP-vLpuo$_$0,mVnqP-vLpuo,0,But maybe you can help us thinking about this,45,9
unaligned,test,mZ_8em_-CGc$_$7,mZ_8em_-CGc,7,"And even though the weather forecasts were only essentially daily, and then they subsequently over time become refined to be hourly, that initial implementation of adding forecasts to open house information allowed us to market open houses in a new way.",253,41
unaligned,test,mgsvwAVQAQo$_$4,mgsvwAVQAQo,4,"But, of course, that doesn't mean that other people have had exactly that experience and so there was definitely room for more nuance when we made that point",157,28
unaligned,test,mmg_eTDHjkk$_$5,mmg_eTDHjkk,5,Now on my right is a different story,36,8
unaligned,test,mmg_eTDHjkk$_$8,mmg_eTDHjkk,8,This is any day cream or moisturizer which says SPF on the front panel,70,14
unaligned,test,mmg_eTDHjkk$_$15,mmg_eTDHjkk,15,"Last but not least, are products you would normally use with water",66,12
unaligned,test,mzAu5gxjE-w$_$2,mzAu5gxjE-w,2,Over the past two years we've been very very a successful in growing our business to pre-recession levels we added approximately 40 members to our group we found that the talent that was available in the market was exceptional and we're very excited about that opportunity.,273,46
unaligned,test,nFTo-Lz4Fr8$_$1,nFTo-Lz4Fr8,1,So we were very fortunate and were able to capitalize on that because we had a savings message out that the public was hearing.,127,24
unaligned,test,nZFPKP9kBkw$_$4,nZFPKP9kBkw,4,"There’s certainly many things from our heritage in creative development that continue to be very important, lots of discipline and clarity of strategy are absolutely critical as well.",183,28
unaligned,test,namehdJxRIM$_$1,namehdJxRIM,1,So that's the one I know the best,33,8
unaligned,test,o2XbNJDpOlc$_$6,o2XbNJDpOlc,6,"If you want the Holy Spirit baptism, where you need to go is Jesus.",67,14
unaligned,test,oBS-IW-BO00$_$3,oBS-IW-BO00,3,"Okay, you don't have to belabor the point, but you want to talk about the future of the deceased.",97,19
unaligned,test,oHff2W51wZ8$_$1,oHff2W51wZ8,1,"Sometimes, posting a TED talk about the subject, or an inspiring article can motivate students to stay engaged",110,18
unaligned,test,oHff2W51wZ8$_$2,oHff2W51wZ8,2,"Even an image, a meme, or a funny cartoon can keep your Team space alive",72,15
unaligned,test,oHff2W51wZ8$_$5,oHff2W51wZ8,5,"This is great for teacher announcements, student suggestions, or questions",74,10
unaligned,test,oPlnhc0DkcU$_$1,oPlnhc0DkcU,1,Home prices are stabilizing and even turning up in some markets.,64,11
unaligned,test,oZxMx8e0x2U$_$2,oZxMx8e0x2U,2,Mostly small business people wondering if they pay too much tax.,64,11
unaligned,test,obGF3RfWQKE$_$24,obGF3RfWQKE,24,"You might have to pay a little bit more, but you can get it.",60,14
unaligned,test,obGF3RfWQKE$_$3,obGF3RfWQKE,3,"Read a very very interesting piece in the New York Times' Motherlode blog by KJ--I can never get this name right, Dell'Antonia, love that name.",143,25
unaligned,test,ossKC1VrusE$_$3,ossKC1VrusE,3,"All of these things, motivation, influence, and sensation, and perception are involved in advertising.",102,14
unaligned,test,ossKC1VrusE$_$2,ossKC1VrusE,2,"Because they learn about what motivates people, what influences people or limits to sensation and perception, as well as how to measure satisfactions.",150,23
unaligned,test,ozA7pRW4gFM$_$7,ozA7pRW4gFM,7,We often don't know what will create the tipping point,54,10
unaligned,test,p4WmcxrXkc4$_$0,p4WmcxrXkc4,0,"When thinking about which advertisers are most innovative in talking to moms, I often talk about advertisers like Quaker out of Chicago, in understanding that a mass reach outdoor campaign can complement an online campaign, which can complement an influencer sampling program, and complement the insights that are driving the engagement of moms.",345,53
unaligned,test,p7zuPEZgtY4$_$0,p7zuPEZgtY4,0,JEFF KING: Media fragmentation and multiple touch points is a huge topic.,73,12
unaligned,test,pIaEcqnzI-s$_$3,pIaEcqnzI-s,3,The regulations of our 50 states are another million pages,58,10
unaligned,test,pIaEcqnzI-s$_$5,pIaEcqnzI-s,5,These are the OSHA safety regulations that every business owner and factory worker must obey,92,15
unaligned,test,pIaEcqnzI-s$_$7,pIaEcqnzI-s,7,Are these edicts of government available to citizens to inform themselves,73,11
unaligned,test,pIaEcqnzI-s$_$6,pIaEcqnzI-s,6,"These are the hazmat transport and storage regulations, the product safety regulations for hearing aids and baby strollers and propane tanks and elevators",154,23
unaligned,test,pQpy7RSfWzM$_$19,pQpy7RSfWzM,19,"I'all about connecting with people within my field and abroad, but I would much rather spend time developing my own projects outside of corporate marketing and material benefits.",178,28
unaligned,test,pQpy7RSfWzM$_$8,pQpy7RSfWzM,8,"When school was becoming a bit much, I would walk to the lake or around Grant Park and take time to unwind.",107,22
unaligned,test,pSxte-ms0t8$_$33,pSxte-ms0t8,33,"This fall, if a third party candidate gets a significant portion of the vote, we will show the major parties that we care about our freedoms and are sick of endless war.",169,32
unaligned,test,pSxte-ms0t8$_$2,pSxte-ms0t8,2,"As amusing as arguments over who built the forty seven percent are, There is a basic truth to the Democrats and the Republicans that deserves more attention.",157,27
unaligned,test,pSxte-ms0t8$_$7,pSxte-ms0t8,7,Both the Democrats and the Republicans believe that we the American people are pack of cowards.,95,16
