video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
Y7h-S3cJ52o,0,Baltimore Link is a completely redesigned transit system for Baltimore.,0.0,Neutral,valid,Y7h-S3cJ52o$_$0,neutral,neutral
Y7qkyMyanjU,2,To solve the problem I'm gonna start by modeling,0.0,Neutral,valid,Y7qkyMyanjU$_$2,neutral,neutral
Y7qkyMyanjU,4,In order to add I know I've got a combine these,0.6666666865348816,Positive,valid,Y7qkyMyanjU$_$4,positive,positive
YbuG8xyUO-o,3,Our underwriters have the final say on your mortgage application.,0.0,Neutral,valid,YbuG8xyUO-o$_$3,neutral,neutral
YbuG8xyUO-o,2,Your loan is out of processing and is now with our underwriters.,0.6666666865348816,Positive,valid,YbuG8xyUO-o$_$2,positive,positive
Z7L3V5bwzI0,2,"&gt;&gt; I want to get rid of the federal government monopoly on student loans, and give our students more options.",2.3333332538604736,Positive,valid,Z7L3V5bwzI0$_$2,positive,positive
ZaoFHcbRM9g,3,"I MEAN BECAUSE -- BECAUSE TO BE A GAY MAN OR WOMAN, THANK GOD IT IS A MIRACLE, THANK GOD IT IS NOT A SIN ANYMORE",1.6666666269302368,Positive,valid,ZaoFHcbRM9g$_$3,positive,positive
ZaoFHcbRM9g,2,"WELL, THAT'S NOT A SECRET ANYMORE",0.0,Neutral,valid,ZaoFHcbRM9g$_$2,neutral,neutral
ZaoFHcbRM9g,5,AND YOU WERE MARRIED 25 YEARS BEFORE YOU FOUND OUT YOUR HUSBAND WAS GAY,0.3333333432674408,Positive,valid,ZaoFHcbRM9g$_$5,positive,positive
ZaoFHcbRM9g,9,I FELT LESS THAN A WOMAN,-1.3333333730697632,Negative,valid,ZaoFHcbRM9g$_$9,negative,negative
ZaoFHcbRM9g,8,I NEVER THOUGHT I WOULD BE SO DEVASTATED,-1.0,Negative,valid,ZaoFHcbRM9g$_$8,negative,negative
Zvisaa77Cng,1,And I think in Davos the whole issue about regulation ethics has been a big issue.,-0.6666666865348816,Negative,valid,Zvisaa77Cng$_$1,negative,negative
Zvisaa77Cng,5,"And the best CEOs have that anyway, they don't need boards.",0.6666666865348816,Positive,valid,Zvisaa77Cng$_$5,positive,positive
_7HVhnSYX1Y,26,"Coordinate everything, all the details with the venue where your event will take place.",0.0,Neutral,valid,_7HVhnSYX1Y$_$26,neutral,neutral
_7HVhnSYX1Y,12,"If you're hosting a fashion show, team up with local clothing retailers and shoe stores.",0.0,Neutral,valid,_7HVhnSYX1Y$_$12,neutral,neutral
_7HVhnSYX1Y,14,Do not overlook internet advertising and reciprocal partnership opportunities.,0.3333333432674408,Positive,valid,_7HVhnSYX1Y$_$14,positive,positive
_7HVhnSYX1Y,19,You can pull off an elaborate stunt to generate news media attention.,0.6666666865348816,Positive,valid,_7HVhnSYX1Y$_$19,positive,positive
_7HVhnSYX1Y,31,"The better prepared you are, the better the experience and results.",0.6666666865348816,Positive,valid,_7HVhnSYX1Y$_$31,positive,positive
_7HVhnSYX1Y,3,"Look for the synergies such as media partnerships with local radio stations, TV stations, newspapers and cable companies.",0.6666666865348816,Positive,valid,_7HVhnSYX1Y$_$3,positive,positive
_BvNNdEkhZA,14,And a lot of people thought it was a new guitar hero being announced.,-0.6666666865348816,Negative,valid,_BvNNdEkhZA$_$14,negative,negative
_BvNNdEkhZA,19,I'm going to have all the information tomorrow probably in the afternoon or evening about when Guitar Hero is actually revealed and all the information we know about it.,0.6666666865348816,Positive,valid,_BvNNdEkhZA$_$19,positive,positive
_BvNNdEkhZA,7,Maybe it could be something similar with what we've seen with Rocksmith with allowing people to play real guitars.,1.0,Positive,valid,_BvNNdEkhZA$_$7,positive,positive
_BvNNdEkhZA,6,And we've heard rumours in the past that the new guitar hero would be much more realistic in it's approach to the series.,0.0,Neutral,valid,_BvNNdEkhZA$_$6,neutral,neutral
_BvNNdEkhZA,9,We also see a drum kit in the trailer too and towards the very end.,0.3333333432674408,Positive,valid,_BvNNdEkhZA$_$9,positive,positive
_aZDaIfGfPo,1,"The Affordable Care Act provides new options for affordable health coverage that covers a range of benefits, including important preventive services with no out-of-pocket costs for millions of Americans, including the Asian American and Pacific Islander communities.",0.6666666865348816,Positive,valid,_aZDaIfGfPo$_$1,positive,positive
_aZDaIfGfPo,0,"Hi, I'm Rebecca Lee, Advisor at the White House Initiative on Asian Americans and Pacific Islanders.",1.3333333730697632,Positive,valid,_aZDaIfGfPo$_$0,positive,positive
_gr7o5ynhnw,13,"On occasion, we'll also talk about applications, like for example, how the graph primitives that we learn are useful for reasoning about the web and social networks.",0.3333333432674408,Positive,valid,_gr7o5ynhnw$_$13,positive,positive
_gr7o5ynhnw,12,While the emphasis of the course is on timeless ideas and key principles.,0.6666666865348816,Positive,valid,_gr7o5ynhnw$_$12,positive,positive
_gr7o5ynhnw,15,"So in summary, when you study algorithms, it's a ton of fun because you wind up learning a lot of the greatest hits of from the last 50 years of computer science and I very much hope I'll see you in January.",1.6666666269302368,Positive,valid,_gr7o5ynhnw$_$15,positive,positive
_gzYkdjNvPc,12,The third thing is that social media celebrates diversity,1.3333333730697632,Positive,valid,_gzYkdjNvPc$_$12,positive,positive
_gzYkdjNvPc,17,And these troubled brands they just really didn't utilize this at least not fast enough,-1.3333333730697632,Negative,valid,_gzYkdjNvPc$_$17,negative,negative
_gzYkdjNvPc,1,"One very notable one is American Apparel, especially since they've filed bankruptcy twice within the period of a little bit over a year",-0.3333333432674408,Negative,valid,_gzYkdjNvPc$_$1,negative,negative
_gzYkdjNvPc,3,"Other brands include Pacific Sunwear, Cache, Wet Seal, and Quicksilver",0.0,Neutral,valid,_gzYkdjNvPc$_$3,neutral,neutral
_gzYkdjNvPc,2,That's kind of crazy,-0.6666666865348816,Negative,valid,_gzYkdjNvPc$_$2,negative,negative
_gzYkdjNvPc,5,A lot of these are very teen specific or sort of focus on a younger customer,0.6666666865348816,Positive,valid,_gzYkdjNvPc$_$5,positive,positive
_gzYkdjNvPc,4,And if you kind of listen to the names of these brands you might figure out that there's a pattern,0.0,Neutral,valid,_gzYkdjNvPc$_$4,neutral,neutral
_gzYkdjNvPc,6,I think there's sort of three big reasons why these types of companies are having trouble,-0.3333333432674408,Negative,valid,_gzYkdjNvPc$_$6,negative,negative
_gzYkdjNvPc,9,The second thing is that teen trends used to be a much more segregated niche,0.3333333432674408,Positive,valid,_gzYkdjNvPc$_$9,positive,positive
a-WihYDk6vc,8,Whatever it is you want to take this time in the speech to talk about what it is they do specifically any achievements that they have in relation to their work.,0.6666666865348816,Positive,valid,a-WihYDk6vc$_$8,positive,positive
a-WihYDk6vc,0,Okay we have talked about the person and the family in this birthday speech.,0.3333333432674408,Positive,valid,a-WihYDk6vc$_$0,positive,positive
aFhc2ddipoM,14,"And after two years of that experience, I decided to come to the USA, get a PhD, and I decided to do it in the area of entrepreneurship.",1.0,Positive,valid,aFhc2ddipoM$_$14,positive,positive
aK5tRCXjUvU,0,"Hello, so today I'm going to speak to you about this product.",2.0,Positive,valid,aK5tRCXjUvU$_$0,positive,positive
b-FX9NOVQOM,1,"But we can't because we -- you know, the system wants to divide and conquer so they find a way to do that",-1.0,Negative,valid,b-FX9NOVQOM$_$1,negative,negative
b-FX9NOVQOM,4,"It's us against them, it's not us, us, us, them, them, them, and the big man -- no",-1.3333333730697632,Negative,valid,b-FX9NOVQOM$_$4,negative,negative
b1LEcg6z66g,0,"For far too long, the greatest predictor of how well you will do at school has been your parents' income.",-0.6666666865348816,Negative,valid,b1LEcg6z66g$_$0,negative,negative
b1LEcg6z66g,4,"Not only is it  increasing to £600 per pupil but also taking in many more students, reaching many more disadvantaged students who deserve that extra chance.",0.6666666865348816,Positive,valid,b1LEcg6z66g$_$4,positive,positive
b1LEcg6z66g,8,It's simply not good enough that how well you should do at school is so dependent on your parents' background.,-1.0,Negative,valid,b1LEcg6z66g$_$8,negative,negative
bAkUEnPoucg,3,"Um, in this case you don't have to invest too much you can start with just a small amount and then end up with double that which is great!",1.6666666269302368,Positive,valid,bAkUEnPoucg$_$3,positive,positive
bNQkb4K5DX0,3,"Most of the certification exams last about 10 hours, including scheduled breaks, except for the Cardiovascular Disease exam which lasts about 14 hours.",0.3333333432674408,Positive,valid,bNQkb4K5DX0$_$3,positive,positive
bNQkb4K5DX0,7,"Their website provides the best study guides, flash cards and practice tests around, so go check it out.",2.3333332538604736,Positive,valid,bNQkb4K5DX0$_$7,positive,positive
bWunvAd96zI,1,"We enter the story when Callie kisses her crush on the cheek, making their relationship super awkward",-0.3333333432674408,Negative,valid,bWunvAd96zI$_$1,negative,negative
bWunvAd96zI,2,"She decides to distract herself by focusing on theater, but her focus is interrupted by the introduction of two fraternal twins, low ticket sales, and off stage drama",0.3333333432674408,Positive,valid,bWunvAd96zI$_$2,positive,positive
bWunvAd96zI,5,The other characters overcome obstacles as well,0.0,Neutral,valid,bWunvAd96zI$_$5,neutral,neutral
bWunvAd96zI,4,"Through the process, Callie becomes a better friend who is less consumed by her love life",0.0,Neutral,valid,bWunvAd96zI$_$4,neutral,neutral
bj9e8w4vNxo,12,"Now breathing can help you slow down, and calm down, and relax, but it's just a fact that you talk faster when you're nervous, and you're probably going to be nervous.",0.0,Neutral,valid,bj9e8w4vNxo$_$12,neutral,neutral
bpvYdXVlgvc,1,Now we are starting to see the Democrats fight back,0.0,Neutral,valid,bpvYdXVlgvc$_$1,neutral,neutral
bpvYdXVlgvc,3,"They wouldn't be able to run his business, but that is Donald Trump's plan right now",-1.3333333730697632,Negative,valid,bpvYdXVlgvc$_$3,negative,negative
bpvYdXVlgvc,4,Making him in direct violation of this law if it were to ever pass,-1.6666666269302368,Negative,valid,bpvYdXVlgvc$_$4,negative,negative
bpvYdXVlgvc,6,They're not going to give this thing any floor time at all because they know that Donald Trump is not going to divest from his corporations,-2.0,Negative,valid,bpvYdXVlgvc$_$6,negative,negative
c1a1y9ytHH0,0,"There are four exchanges used in the  counting method, and these exchanges  are similar, as I was saying earlier, to  borrowing in print.",0.3333333432674408,Positive,valid,c1a1y9ytHH0$_$0,positive,positive
c1a1y9ytHH0,3,If possible the exchanges of  the beads needs to occur in one movement as you count and move  the beads toward or away from the  horizontal counting bar.,0.0,Neutral,valid,c1a1y9ytHH0$_$3,neutral,neutral
c1a1y9ytHH0,7,"So  that’s really important for you to also  remember, that they can occur anywhere  on the abacus.",0.0,Neutral,valid,c1a1y9ytHH0$_$7,neutral,neutral
c5cB7AfVgcE,12,"It's important that where you're sitting, you're in a commanding position; you face what is going on, and you feel comfortable.",1.3333333730697632,Positive,valid,c5cB7AfVgcE$_$12,positive,positive
c5cB7AfVgcE,5,"The desk is never against the wall, with their back to the door, and having your back to the door in general; wherever you're sitting, is not a great thing.",-0.6666666865348816,Negative,valid,c5cB7AfVgcE$_$5,negative,negative
d8BR6hsvzoY,1,""" If the shop has the clothing you're looking for, you will want to try it on before you buy it",0.6666666865348816,Positive,valid,d8BR6hsvzoY$_$1,positive,positive
d8BR6hsvzoY,0,"""Do you have jeans in stock",0.0,Neutral,valid,d8BR6hsvzoY$_$0,neutral,neutral
d8BR6hsvzoY,2,"You can try on the clothing in the changing room, a room for trying on clothing",0.0,Neutral,valid,d8BR6hsvzoY$_$2,neutral,neutral
d8BR6hsvzoY,5,""" ""Do you have this in a size eight",0.0,Neutral,valid,d8BR6hsvzoY$_$5,neutral,neutral
d8BR6hsvzoY,6,""" ""Do you have this is another colour",0.3333333432674408,Positive,valid,d8BR6hsvzoY$_$6,positive,positive
d8BR6hsvzoY,9,"If you're buying one item, you can ask, ""How much is this",0.0,Neutral,valid,d8BR6hsvzoY$_$9,neutral,neutral
d8BR6hsvzoY,8,""" You've tried on the clothing, it's the right size and the right colour, now you want to know how much it costs",0.3333333432674408,Positive,valid,d8BR6hsvzoY$_$8,positive,positive
dBWvtPeHpWM,4,Some of them are ok,0.6666666865348816,Positive,valid,dBWvtPeHpWM$_$4,positive,positive
dEDbm2ubVRQ,0,Here are a few thoughts on dealing with late paying clients.,-0.3333333432674408,Negative,valid,dEDbm2ubVRQ$_$0,negative,negative
dEDbm2ubVRQ,3,"Heck, I'm sure it's the bane of most businesses existence, especially those that deal with people who provide services and then pay at a later date.",0.3333333432674408,Positive,valid,dEDbm2ubVRQ$_$3,positive,positive
dEDbm2ubVRQ,8,Also provide them with the contact information for the person who originally secured your services.,0.3333333432674408,Positive,valid,dEDbm2ubVRQ$_$8,positive,positive
dt641WxonBI,1,I attended Morton College from 2009 until currently actually.,0.3333333432674408,Positive,valid,dt641WxonBI$_$1,positive,positive
dt641WxonBI,3,The classes are mostly for people who just got out of high school and they need to do a two-year program.,0.6666666865348816,Positive,valid,dt641WxonBI$_$3,positive,positive
eOiC1kb17P4,0,"Hey Guys, its Donny And no I'm not in Toronto I'm in Italy! But I want to tell you a little bit about the story of what I just went through Yes, many of you know I bought a house recently And I've been telling everyone I know",1.3333333730697632,Positive,valid,eOiC1kb17P4$_$0,positive,positive
erNDEjQeox8,12,"And when people that you appreciate say something like that and actually put their money where their mouth is, it's something very special, something very special happens when when they do it for some people, for most people even if.",2.0,Positive,valid,erNDEjQeox8$_$12,positive,positive
ewBrNsyY82Q,4,"You might have people, and when I talk about culture, I'm talking about culture within the United States like Texas vs New York, California vs Florida.",0.0,Neutral,valid,ewBrNsyY82Q$_$4,neutral,neutral
fWOIAxzBQFY,12,"We will cover topics like listening for incoming connections requests  Receiving data from a client, and sending data back to a client.",0.0,Neutral,valid,fWOIAxzBQFY$_$12,neutral,neutral
fWOIAxzBQFY,5,I am a programmer who's spent a lot of time in the trenches.,1.3333333730697632,Positive,valid,fWOIAxzBQFY$_$5,positive,positive
fWOIAxzBQFY,7,Of course you'll have to watch it :p My course is divided in several sections.,0.0,Neutral,valid,fWOIAxzBQFY$_$7,neutral,neutral
f_ZJ7L14oYQ,11,"And you could see I've worn them with boots, I've worn them with tennis shoes, I've actually worn them with nicer shoes when I'm going in to work.",1.3333333730697632,Positive,valid,f_ZJ7L14oYQ$_$11,positive,positive
f_ZJ7L14oYQ,27,So what I found is that I just pop these over my tennis shoes and I don't have to worry about it anymore.,1.6666666269302368,Positive,valid,f_ZJ7L14oYQ$_$27,positive,positive
f_ZJ7L14oYQ,21,They just so much more convenient than stupid boots that take forever to put on and just aren't comfortable!,2.0,Positive,valid,f_ZJ7L14oYQ$_$21,positive,positive
f_ZJ7L14oYQ,17,"You could come in and take this off, and throw them in the sink and rinse it off.",-0.6666666865348816,Negative,valid,f_ZJ7L14oYQ$_$17,negative,negative
f_ZJ7L14oYQ,9,"And all you do, you kind of take it, and it stretches out, and you stretch it over any shoes you're already wearing.",0.0,Neutral,valid,f_ZJ7L14oYQ$_$9,neutral,neutral
f_ZJ7L14oYQ,8,"I think you can see all the little ridges in there, that's what keeps you from slipping.",0.6666666865348816,Positive,valid,f_ZJ7L14oYQ$_$8,positive,positive
ffrJ91swyq0,1,"So you've got now 250 monitoring companies who are out there monitoring the web and, oh, we can give you sentiment analysis and all these wonderful terms that they really can tell you what's being said.",0.6666666865348816,Positive,valid,ffrJ91swyq0$_$1,positive,positive
g8Cl74tS3oY,2,"While this is not the first time this has been considered, the threat of defunding the Corporation for Public Broadcasting has never been more real than it is now.",-0.6666666865348816,Negative,valid,g8Cl74tS3oY$_$2,negative,negative
g8Cl74tS3oY,6,"The very essence of public broadcasting—programming for you, your family, and your community, uninterrupted and with the uncompromising expectation of quality and respect for the viewer's intellect.",0.6666666865348816,Positive,valid,g8Cl74tS3oY$_$6,positive,positive
gR4gM_WXesQ,10,"Their relationship begins to get more physical, but Eleanor’s step-father discovers her relationship with Park and is upset.",0.3333333432674408,Positive,valid,gR4gM_WXesQ$_$10,positive,positive
gR4gM_WXesQ,26,Eleanor for her size and lack of femininity; Park for his low self-esteem.,0.0,Neutral,valid,gR4gM_WXesQ$_$26,neutral,neutral
gR4gM_WXesQ,20,"And while there have been Asian men who have been action heroes, like Bruce Lee and Jackie Chan, they’re more viewed as weapons or comic relief, not necessarily as romantic love interests.",-1.3333333730697632,Negative,valid,gR4gM_WXesQ$_$20,negative,negative
gR4gM_WXesQ,24,There are two imperfect people trying to make a relationship work.,-0.3333333432674408,Negative,valid,gR4gM_WXesQ$_$24,negative,negative
gR4gM_WXesQ,18,"He feels undesirable, in a way, because he identifies himself as Asian and he sees a lack of Asian men in the media as desirable.",0.6666666865348816,Positive,valid,gR4gM_WXesQ$_$18,positive,positive
gR4gM_WXesQ,3,"Since she is the new girl, Eleanor has no place to sit on the bus, but Park eventually lets her sit next to him.",0.3333333432674408,Positive,valid,gR4gM_WXesQ$_$3,positive,positive
gR4gM_WXesQ,4,"As weeks go by, Park and Eleanor develop a friendship based on their love of music and comics.",1.6666666269302368,Positive,valid,gR4gM_WXesQ$_$4,positive,positive
gR4gM_WXesQ,8,"During the holiday break, Eleanor spends more time with Park and his family, nearly going to his house every day.",0.6666666865348816,Positive,valid,gR4gM_WXesQ$_$8,positive,positive
gVqs4TzqySw,1,"If you said ""anata to aitakatta"", you'd be saying something more, I think, like ""I've been wanting us to get together, I've been wanting us to meet together",0.3333333432674408,Positive,valid,gVqs4TzqySw$_$1,positive,positive
gVqs4TzqySw,3,"In the causative form, as we discussed in the causative lesson, you can't use to at all",0.0,Neutral,valid,gVqs4TzqySw$_$3,neutral,neutral
gVqs4TzqySw,2,""" There it's much more of a mutual idea, the idea that is there is activity going on on both sides of the interaction",0.0,Neutral,valid,gVqs4TzqySw$_$2,neutral,neutral
gVqs4TzqySw,4,You can only use either wo or ni,0.0,Neutral,valid,gVqs4TzqySw$_$4,neutral,neutral
goMtnNHQ_z4,1,Today I'd like to talk to you about how to get construction financing.,0.0,Neutral,valid,goMtnNHQ_z4$_$1,neutral,neutral
goMtnNHQ_z4,2,You found your perfect piece of property and now you want to build your dream home on it.,1.6666666269302368,Positive,valid,goMtnNHQ_z4$_$2,positive,positive
goMtnNHQ_z4,13,"A good contractor will help you through that, a good mortgage broker will be, help you even more.",1.0,Positive,valid,goMtnNHQ_z4$_$13,positive,positive
goMtnNHQ_z4,12,There's also building inspections that will help to indicate how far along that construction job is.,-0.3333333432674408,Negative,valid,goMtnNHQ_z4$_$12,negative,negative
hqzF4IDaIYE,0,"It’s the bedrock of all rights, because if you don’t have legal capacity, then your rights are taken away",-1.3333333730697632,Negative,valid,hqzF4IDaIYE$_$0,negative,negative
hqzF4IDaIYE,3,"So, we are now in a—let’s say—new phase where we are in a possibility to use both CRPD and the Agenda 2030 to move the rights of people with disabilities forward",1.0,Positive,valid,hqzF4IDaIYE$_$3,positive,positive
hqzF4IDaIYE,2,"The fact that persons from the movement are more and more involved into politics, policy, and working internationally, that will at some point bring better results",0.6666666865348816,Positive,valid,hqzF4IDaIYE$_$2,positive,positive
hqzF4IDaIYE,4,"Because of the convention, governments have much more awareness about disability issues",0.3333333432674408,Positive,valid,hqzF4IDaIYE$_$4,positive,positive
hqzF4IDaIYE,6,They don’t always know what to do,-0.6666666865348816,Negative,valid,hqzF4IDaIYE$_$6,negative,negative
hvfaYsv7p8E,0,The next thing I want to talk about is something that you actually don't want to do.,-0.6666666865348816,Negative,valid,hvfaYsv7p8E$_$0,negative,negative
iUXqlrui25c,10,"And the kind of investors that could become a liability on the company, are those that are either very bad in the way they manage the relationship with the founders.",-0.6666666865348816,Negative,valid,iUXqlrui25c$_$10,negative,negative
iUXqlrui25c,21,"And these are the ones you need to insist on, on removing the ones that slow you down.",-0.6666666865348816,Negative,valid,iUXqlrui25c$_$21,negative,negative
iUXqlrui25c,23,"Just like the investor due diligence is you, you need to due diligence them because that's marriage.",0.0,Neutral,valid,iUXqlrui25c$_$23,neutral,neutral
icbUzboLcDQ,0,"RM: I LOVE YOU~ Jin: Are you say ''Hyung-nim, thank you",-0.6666666865348816,Negative,valid,icbUzboLcDQ$_$0,negative,negative
ioupaiAuRr0,5,"If you find an insurance professional and he's licensed, he should be able to provide all the ratings from the best insurance companies for you.",0.0,Neutral,valid,ioupaiAuRr0$_$5,neutral,neutral
ioupaiAuRr0,4,"There's also the Best Rating Agency, just like it sounds, Best, there's Moody's, and there's also Fitch, F-i-t-c-h.",0.0,Neutral,valid,ioupaiAuRr0$_$4,neutral,neutral
jICmfLeFymA,16,"Our friendly and knowledgeable staff is waiting to answer all your questions, including evenings and weekends.",1.6666666269302368,Positive,valid,jICmfLeFymA$_$16,positive,positive
jPrEKz1rAno,11,How they use the rest of those components will vary greatly by school.,0.6666666865348816,Positive,valid,jPrEKz1rAno$_$11,positive,positive
jPrEKz1rAno,7,"If the school requires any kind of standardized testing, from SAT, ACT, potentially AP or IB scores, those sorts of things, they could be in your file as well.",0.0,Neutral,valid,jPrEKz1rAno$_$7,neutral,neutral
jPrEKz1rAno,6,"A lot of schools also require one or potentially two letters of recommendation from teachers, so that could possibly be in the file as well.",0.3333333432674408,Positive,valid,jPrEKz1rAno$_$6,positive,positive
k5ZOshC2LP4,1,"Like Colbert, Kleppers host is a pompous know-it-all who isnt just conservative, but has alt-right leanings",-1.3333333730697632,Negative,valid,k5ZOshC2LP4$_$1,negative,negative
kbGhEJ4W44o,0,"Innovation is social, not the preserve of lone geniuses; anarchic and anti-organisational, as well as needing failure and risk to succeed according to Professional Services firm Deloitte.",1.3333333730697632,Positive,valid,kbGhEJ4W44o$_$0,positive,positive
kfsO4c0Ekes,7,"And so my message to Tony is, stay strong; a lot of people love you and care for you and will pray for you.",0.6666666865348816,Positive,valid,kfsO4c0Ekes$_$7,positive,positive
kvUb78Rdzdc,3,"I got it looking and working exactly how I needed it for $80. So anybody considering using this: amazing support, amazing extension, works exactly as it should If you need any help they will make sure That everything works out the way you need it.",1.0,Positive,valid,kvUb78Rdzdc$_$3,positive,positive
lO87-4Kf0cQ,2,The selection is usually made by the Board Chair for committee chair leaders.,0.0,Neutral,valid,lO87-4Kf0cQ$_$2,neutral,neutral
lO87-4Kf0cQ,5,Some Boards have a tradition of having Vice Chairs for the Board as well as for committees.,0.3333333432674408,Positive,valid,lO87-4Kf0cQ$_$5,positive,positive
lWf5hHRHIDs,11,What is your main values that you can bring into your business?,1.0,Positive,valid,lWf5hHRHIDs$_$11,positive,positive
lawHYX5eB20,1,""" And that's why they close down and go quiet",-1.0,Negative,valid,lawHYX5eB20$_$1,negative,negative
lawHYX5eB20,2,"So, the next time you're around a native speaker, speak to the native speaker on a level with them",0.6666666865348816,Positive,valid,lawHYX5eB20$_$2,positive,positive
mHGaQ_nv9UY,13,"By opening up the RAM from thirty-two bits to  sixty-four bits, the RAM goes from four gigabytes into the petabyte range, I mean it's just vast beyond words to describe, which means probably by next week we'll figure out a way to fill it up     but the fact is, Final Cut needs to have it's software actually recoded, rewritten to be able to support   the additional RAM that you've got.",1.3333333730697632,Positive,valid,mHGaQ_nv9UY$_$13,positive,positive
mHGaQ_nv9UY,14,"So the reason you're getting an ""out of memory"" is that you're filling that four gigabyte limit.",-0.3333333432674408,Negative,valid,mHGaQ_nv9UY$_$14,negative,negative
mHGaQ_nv9UY,17,The way you solve this problem is to get rid of clips in the Browser and get rid of sequences in the Browser that you no longer  need.,0.0,Neutral,valid,mHGaQ_nv9UY$_$17,neutral,neutral
mHGaQ_nv9UY,22,"As your project file goes over a hundred megabytes, I'm not exactly sure why that's true, but it is, it starts to become unstable and when it becomes unstable, it starts to corrupt and when it corrupts,  suddenly you're going to lose everything.",-0.3333333432674408,Negative,valid,mHGaQ_nv9UY$_$22,negative,negative
mHGaQ_nv9UY,5,"My life is over, I'm going to start walking in front of large moving buses."" Phew, wow, that's a lot of responsibility.",0.0,Neutral,valid,mHGaQ_nv9UY$_$5,neutral,neutral
mHGaQ_nv9UY,4,This is especially frustrating when I have sent the project to compressor and I've already spent an hour processing I  get the failed response.,-1.6666666269302368,Negative,valid,mHGaQ_nv9UY$_$4,negative,negative
mLW-jn67gRE,20,"Stay tuned to our next video where I'll be giving an in-depth description of the ad preview tool and the keyword preview tool, so you too can view your ads like a pro.",1.3333333730697632,Positive,valid,mLW-jn67gRE$_$20,positive,positive
mLW-jn67gRE,17,"If you select an accelerated delivery you can see your ad every single time you search your query, but do be aware that this is incredibly budget intensive and especially if you are in a large search volume industry.",0.6666666865348816,Positive,valid,mLW-jn67gRE$_$17,positive,positive
mLW-jn67gRE,1,There are three distinct reasons why you may not be seeing your ads.,-0.6666666865348816,Negative,valid,mLW-jn67gRE$_$1,negative,negative
mLW-jn67gRE,3,"The second is a budgetary and billing concern, and the third is your actual selection of delivery methods.",0.0,Neutral,valid,mLW-jn67gRE$_$3,neutral,neutral
mLW-jn67gRE,5,"In AdWords, daily and monthly budgets are set to reflect what you would like to see from your campaign spend.",0.0,Neutral,valid,mLW-jn67gRE$_$5,neutral,neutral
mLW-jn67gRE,6,If your daily or monthly budget has been depleted your ads will no longer show as it's simply a factor of the click costs you can accrue within your budget.,-0.3333333432674408,Negative,valid,mLW-jn67gRE$_$6,negative,negative
mLW-jn67gRE,9,This is a definite reason why your ads will not be showing.,0.0,Neutral,valid,mLW-jn67gRE$_$9,neutral,neutral
mjpCK2Edsv8,0,hey everybody my name is Harper Jones and I want to just do a quick testimonial of for the 67 steps to finding the good life with Tai Lopez I am going through this program right now and it's absolutely phenomenal.,2.0,Positive,valid,mjpCK2Edsv8$_$0,positive,positive
nUZYqTRSGDw,4,Now the alternative to that is to spend all your money and have debt and have the government look at you as a burden.,-0.6666666865348816,Negative,valid,nUZYqTRSGDw$_$4,negative,negative
nyzIL6YAonY,5,Then download and review your free copy of our Guide to Better Hearing.,1.0,Positive,valid,nyzIL6YAonY$_$5,positive,positive
nyzIL6YAonY,6,"Once you have all the information you need, I recommend that you schedule a no-obligation appointment with us to discuss your unique needs and help you find a solution that meets your budget.",1.0,Positive,valid,nyzIL6YAonY$_$6,positive,positive
ooAF6I-fmTg,3,It is NOT just an imaginary voice in their head; it is NOT just their gut feeling.,0.0,Neutral,valid,ooAF6I-fmTg$_$3,neutral,neutral
ooAF6I-fmTg,5,Can YOU honestly say that you hear the voice of Jesus OUTSIDE OF THE BIBLE?,-0.3333333432674408,Negative,valid,ooAF6I-fmTg$_$5,negative,negative
ooAF6I-fmTg,7,OR are you one of these Christians who is an utter hypocrite because you believe God is dead?,-2.0,Negative,valid,ooAF6I-fmTg$_$7,negative,negative
pOrk7fl1AYo,1,What a viewer doesn't realize is that what's in focus is actually the mirrored image of the woman,0.0,Neutral,valid,pOrk7fl1AYo$_$1,neutral,neutral
pOrk7fl1AYo,3,"And that's the most important thing, is that through the eye of the video, you cannot tell real from mirror any longer",0.3333333432674408,Positive,valid,pOrk7fl1AYo$_$3,positive,positive
pOrk7fl1AYo,2,It's not the actual image of the woman,0.0,Neutral,valid,pOrk7fl1AYo$_$2,neutral,neutral
pOrk7fl1AYo,4,"Each time I go toward the mirror, I'm the one who's out of focus",-0.6666666865348816,Negative,valid,pOrk7fl1AYo$_$4,negative,negative
q9yDL81QppI,1,"In this lesson you will learn about latency and throughput, which we use as a measure of computer performance.",1.0,Positive,valid,q9yDL81QppI$_$1,positive,positive
q9yDL81QppI,0,Before we learn how to make better computers we need to learn what better means for computers and how do we measure that.,-0.3333333432674408,Negative,valid,q9yDL81QppI$_$0,negative,negative
q9yDL81QppI,2,Then we will look at how to measure performance of real computers using benchmarks and a few general ways to get good performance.,0.0,Neutral,valid,q9yDL81QppI$_$2,neutral,neutral
qK77ZmbqmOM,9,"And then they host them on websites that utilize flash, that is not even indexable or searchable.",-0.3333333432674408,Negative,valid,qK77ZmbqmOM$_$9,negative,negative
qK77ZmbqmOM,0,"The City of LA is engaged in a debate over it's current email system provided by Novell, it's the Novell Groupwide email system.",-0.3333333432674408,Negative,valid,qK77ZmbqmOM$_$0,negative,negative
